time,close,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 3,Lower ATR 3,RSI Stoch,RSI
2022-10-07T19:00:00+02:00,19412.5,19605.10613,19788.57303,19871.92443,19915.88522,19872.59831,20253.64731,19323.49874,2.794847674,25.92031125
2022-10-07T20:00:00+02:00,19449.5,19570.52699,19757.74821,19847.78589,19899.22861,19864.22013,20211.03147,19304.46494,6.81028366,28.92108813
2022-10-07T21:00:00+02:00,19456,19545.07655,19730.31655,19825.39813,19883.39901,19856.13656,20166.65101,19293.98209,13.09420365,29.46166329
2022-10-07T22:00:00+02:00,19542.5,19544.50398,19713.24232,19809.23252,19871.22405,19849.92594,20144.76717,19281.71746,27.86776667,36.39430496
2022-10-07T23:00:00+02:00,19555,19546.83643,19698.85665,19794.70495,19859.93033,19844.08582,20124.20116,19273.51215,39.76027499,37.35250424
2022-10-08T00:00:00+02:00,19540.5,19545.42834,19684.46059,19780.17895,19848.52211,19838.07422,20090.24478,19278.67641,49.91711142,36.66254237
2022-10-08T01:00:00+02:00,19517.5,19539.22204,19669.28236,19765.16872,19836.69989,19831.72622,20060.22482,19278.3399,48.71365288,35.54109052
2022-10-08T02:00:00+02:00,19565,19544.95047,19659.80214,19753.73051,19826.99632,19826.44451,20046.49871,19273.10558,51.98279004,39.64698233
2022-10-08T03:00:00+02:00,19586,19554.07259,19653.09286,19744.14591,19818.38931,19821.68323,20023.09681,19283.0889,68.87536695,41.42345555
2022-10-08T04:00:00+02:00,19550,19553.16757,19643.72078,19733.05186,19808.80398,19816.30337,19998.65303,19288.78853,83.01483674,39.28848054
2022-10-08T05:00:00+02:00,19495,19540.24144,19630.20071,19719.44889,19797.59669,19809.94092,19974.24494,19286.15648,85.09433091,36.21728652
2022-10-08T06:00:00+02:00,19437,19517.2989,19612.63701,19703.30896,19784.71824,19802.55595,19954.28522,19270.9888,68.52763458,33.26424422
2022-10-08T07:00:00+02:00,19498.5,19513.12137,19602.26092,19691.60559,19774.49616,19796.53504,19938.25568,19266.26615,67.83752994,38.94859928
2022-10-08T08:00:00+02:00,19503.5,19510.98329,19593.28265,19680.8567,19764.81773,19790.73237,19919.20636,19267.35894,74.05878753,39.40052912
2022-10-08T09:00:00+02:00,19490.5,19506.43144,19583.93877,19669.97917,19755.02066,19784.78717,19893.86794,19274.00961,83.09892895,38.60046291
2022-10-08T10:00:00+02:00,19460,19496.11335,19572.67161,19657.98036,19744.48421,19778.35574,19872.78441,19272.55882,75.00783756,36.71668991
2022-10-08T11:00:00+02:00,19494.5,19495.75482,19565.5651,19648.63863,19735.5562,19772.73484,19854.84841,19276.28179,74.63557031,40.26767936
2022-10-08T12:00:00+02:00,19496,19495.80931,19559.241,19639.91642,19727.00062,19767.25494,19834.18265,19284.29936,78.07982685,40.4242055
2022-10-08T13:00:00+02:00,19528,19502.9628,19556.40091,19633.5212,19719.89346,19762.51722,19824.56101,19288.24081,91.19593728,43.80720206
2022-10-08T14:00:00+02:00,19508,19504.08217,19552.00083,19626.34856,19712.32584,19757.47727,19813.64949,19290.35217,90.81889427,42.19450673
2022-10-08T15:00:00+02:00,19474.5,19497.50836,19544.9553,19617.6715,19703.83206,19751.87376,19798.20048,19291.71011,81.49516016,39.567025
2022-10-08T16:00:00+02:00,19491,19496.06206,19540.05027,19610.43312,19696.23091,19746.70795,19792.45652,19287.64403,74.19833631,41.49929888
2022-10-08T17:00:00+02:00,19483,19493.15938,19534.86388,19603.15123,19688.61552,19741.48601,19778.13397,19291.5938,69.84579354,40.81784648
2022-10-08T18:00:00+02:00,19519.5,19499.01285,19533.46717,19598.37116,19682.57568,19737.09025,19771.46796,19295.46637,83.25182603,45.23634534
2022-10-08T19:00:00+02:00,19492.5,19497.56555,19529.74288,19592.32138,19675.78726,19732.24687,19761.4579,19298.02786,83.47824237,42.69691633
2022-10-08T20:00:00+02:00,19464.5,19490.21765,19523.81171,19585.0173,19668.24129,19726.94496,19749.15423,19298.46919,73.13866404,40.1779886
2022-10-08T21:00:00+02:00,19458,19483.05817,19517.82883,19577.75917,19660.73267,19721.61931,19734.14688,19301.51077,51.06294958,39.59402092
2022-10-08T22:00:00+02:00,19447.5,19475.15636,19511.4353,19570.31579,19653.11722,19716.19121,19724.62349,19298.2471,32.23729388,38.61757927
2022-10-08T23:00:00+02:00,19310.5,19438.56605,19493.16845,19555.46917,19640.88089,19708.15772,19749.62892,19236.70799,18.69488901,28.67947014
2022-10-09T00:00:00+02:00,19354.5,19419.88471,19480.56223,19543.98522,19630.653,19701.1546,19740.88266,19220.2418,19.17323606,34.50879784
2022-10-09T01:00:00+02:00,19405,19416.577,19473.69293,19536.04321,19622.59397,19695.29015,19733.95476,19213.4311,35.56993213,40.51795026
2022-10-09T02:00:00+02:00,19389,19410.44877,19465.99358,19527.64074,19614.25132,19689.225,19722.9867,19209.00045,56.92759779,39.28795628
2022-10-09T03:00:00+02:00,19390.5,19406.01571,19459.13052,19519.80412,19606.26021,19683.30965,19712.23129,19206.02976,66.9227692,39.473462
2022-10-09T04:00:00+02:00,19356.5,19395.01222,19449.80048,19510.47246,19597.3402,19676.83817,19694.25118,19205.34977,59.30400225,36.73366105
2022-10-09T05:00:00+02:00,19362,19387.67617,19441.81862,19501.98832,19588.93519,19670.60375,19681.02284,19202.61439,55.68325855,37.48951024
2022-10-09T06:00:00+02:00,19378.5,19385.63702,19436.06238,19494.93184,19581.41965,19664.81952,19672.00202,19200.12274,56.36611504,39.8126411
2022-10-09T07:00:00+02:00,19399.5,19388.71768,19432.73852,19489.4786,19574.92252,19659.56567,19659.32533,19206.15172,68.43803699,42.7298602
2022-10-09T08:00:00+02:00,19420,19395.66931,19431.58048,19485.50839,19569.38957,19654.82179,19652.48251,19210.67844,84.03444836,45.5065497
2022-10-09T09:00:00+02:00,19400,19396.63169,19428.70952,19480.6222,19563.33994,19649.77582,19640.36856,19217.05049,90.58434735,43.30080201
2022-10-09T10:00:00+02:00,19388.5,19394.82464,19425.05411,19475.35807,19557.09566,19644.60204,19632.95179,19217.15644,88.76159703,42.03901237
2022-10-09T11:00:00+02:00,19405.5,19397.19695,19423.27647,19471.36618,19551.68153,19639.86734,19623.82431,19222.72863,86.98288171,44.60863218
2022-10-09T12:00:00+02:00,19476.5,19414.81985,19428.11497,19471.65954,19548.99648,19636.63235,19643.58796,19212.64197,91.35232222,53.81747179
2022-10-09T13:00:00+02:00,19462,19425.30433,19431.19543,19471.10757,19545.88946,19633.17428,19651.74178,19210.64907,94.94402767,51.91908718
2022-10-09T14:00:00+02:00,19490,19439.68114,19436.5413,19472.18714,19543.89341,19630.33915,19656.9772,19216.1054,96.72274299,55.20506435
2022-10-09T15:00:00+02:00,19451.5,19442.30755,19437.90118,19471.00501,19540.59364,19626.79778,19655.87737,19219.92499,87.56747818,50.13174669
2022-10-09T16:00:00+02:00,19490,19452.90588,19442.63744,19472.09044,19538.78673,19624.08891,19658.97247,19226.3024,89.79377041,54.62268053
2022-10-09T17:00:00+02:00,19524,19468.70457,19450.03403,19475.0567,19538.25863,19622.10695,19659.91656,19240.1515,89.79377041,58.20253456
2022-10-09T18:00:00+02:00,19496.5,19474.88133,19454.25821,19476.28203,19536.76725,19619.61969,19665.43485,19243.08157,92.92650064,54.4601874
2022-10-09T19:00:00+02:00,19472,19474.24104,19455.8711,19476.03735,19534.45413,19616.69652,19659.35655,19252.38565,81.45823443,51.29571483
2022-10-09T20:00:00+02:00,19515.5,19483.40969,19461.29191,19478.29235,19533.7772,19614.69263,19662.88554,19259.69828,77.25810189,56.16586649
2022-10-09T21:00:00+02:00,19460.5,19478.31865,19461.21992,19477.27565,19531.16016,19611.63931,19696.62829,19225.81155,65.1998135,49.43504106
2022-10-09T22:00:00+02:00,19480.5,19478.8034,19462.97265,19477.4599,19529.35087,19609.04249,19700.74471,19225.20059,64.31258769,51.7016677
2022-10-09T23:00:00+02:00,19470.5,19476.9582,19463.65696,19477.06219,19527.24905,19606.29908,19695.37387,19231.94004,52.59336917,50.48315104
2022-10-10T00:00:00+02:00,19395.5,19458.85638,19457.46087,19472.40149,19522.54373,19602.12484,19698.448,19216.47374,37.34085881,42.41003027
2022-10-10T01:00:00+02:00,19436.5,19453.88829,19455.55534,19470.34998,19519.47074,19598.84514,19696.68625,19214.42443,27.87325656,47.36537429
2022-10-10T02:00:00+02:00,19484.5,19460.69089,19458.18667,19471.15855,19518.22178,19596.58088,19706.09394,19210.2794,31.79127722,52.5166027
2022-10-10T03:00:00+02:00,19490,19467.20403,19461.07879,19472.23521,19517.21386,19594.47037,19705.09983,19217.05775,54.31919853,53.08319908
2022-10-10T04:00:00+02:00,19461.5,19465.93647,19461.11708,19471.62177,19515.22408,19591.83729,19697.67233,19224.56183,59.39286,49.76914891
2022-10-10T05:00:00+02:00,19441.5,19460.50614,19459.33371,19469.90052,19512.59108,19588.86031,19690.77787,19227.88955,48.86077868,47.52676452
2022-10-10T06:00:00+02:00,19465.5,19461.61589,19459.89428,19469.64906,19510.90925,19586.41754,19684.98529,19234.80328,43.22678668,50.4139538
2022-10-10T07:00:00+02:00,19410.5,19450.2568,19455.40389,19466.26912,19507.32321,19582.93402,19685.84554,19224.96224,32.48353948,44.38661541
2022-10-10T08:00:00+02:00,19388,19436.42196,19449.27627,19461.7966,19503.06166,19579.07394,19676.43637,19222.11616,21.68361787,42.16566781
2022-10-10T09:00:00+02:00,19403.5,19429.10597,19445.11479,19458.46536,19499.50589,19575.59723,19666.44203,19223.78755,9.718259022,44.23569679
2022-10-10T10:00:00+02:00,19229.5,19384.74908,19425.51344,19445.38163,19489.86282,19568.74382,19691.88874,19159.13815,4.928570468,30.87562719
2022-10-10T11:00:00+02:00,19323,19371.02707,19416.19404,19438.38839,19483.90344,19563.8776,19688.39967,19143.98841,20.36463329,41.15955143
2022-10-10T12:00:00+02:00,19267.5,19348.02105,19402.6764,19428.62334,19476.17474,19558.00874,19672.47448,19132.87832,25.50691106,37.58509977
2022-10-10T13:00:00+02:00,19323.5,19342.57193,19395.47855,19422.61629,19470.72207,19553.365,19666.79105,19124.16604,43.6560899,42.96710301
2022-10-10T14:00:00+02:00,19410.5,19357.66706,19396.84413,19421.92393,19468.57128,19550.53599,19674.49146,19119.1968,57.16231914,50.15776814
2022-10-10T15:00:00+02:00,19304,19345.74104,19388.40376,19415.18542,19462.69374,19545.65409,19677.18342,19099.6241,65.30381626,43.00918626
2022-10-10T16:00:00+02:00,19253.5,19325.24303,19376.13978,19405.94626,19455.22253,19539.86886,19682.43518,19069.84438,60.98736069,40.09136309
2022-10-10T17:00:00+02:00,19266,19312.07792,19366.12707,19397.94933,19448.46459,19534.44572,19670.57994,19061.6742,49.58306922,41.1555227
2022-10-10T18:00:00+02:00,19137.5,19273.28282,19345.34279,19383.06651,19437.35871,19526.58541,19675.40617,19015.27941,37.37027921,34.39226535
2022-10-10T19:00:00+02:00,19313.5,19282.21997,19342.44799,19379.09128,19432.93518,19522.36589,19701.43542,18983.46057,51.37492026,47.19249268
2022-10-10T20:00:00+02:00,19215,19267.2822,19330.86181,19369.71463,19425.15178,19516.27944,19693.45728,18968.26635,53.46023405,42.2270126
2022-10-10T21:00:00+02:00,19209.5,19254.44171,19319.82892,19360.55951,19417.44993,19510.2046,19671.20328,18968.45456,66.62503376,41.96152105
2022-10-10T22:00:00+02:00,19241.5,19251.56578,19312.70811,19353.75611,19411.16601,19504.88372,19648.7343,18976.68192,61.75471981,44.16124427
2022-10-10T23:00:00+02:00,19238,19248.55116,19305.91646,19347.14148,19404.98151,19499.59889,19631.44078,18980.39214,64.7591549,43.96497082
2022-10-11T00:00:00+02:00,19126,19221.31757,19289.56042,19334.50482,19395.01788,19492.20089,19649.583,18929.53784,53.48813087,38.12553532
2022-10-11T01:00:00+02:00,19122.5,19199.35811,19274.37311,19322.39026,19385.2851,19484.88008,19626.89408,18921.85214,38.0556972,37.95587597
2022-10-11T02:00:00+02:00,19042.5,19164.50075,19253.29374,19306.39653,19373.04278,19476.12008,19620.06321,18886.52426,15.42794775,34.20869255
2022-10-11T03:00:00+02:00,19029.5,19134.50058,19232.94885,19290.57387,19360.77339,19467.27612,19598.69908,18867.19863,7.53461671,33.62771238
2022-10-11T04:00:00+02:00,19054,19116.61157,19216.68077,19277.05536,19349.8172,19459.09243,19577.52027,18855.84128,5.434597867,35.83928616
2022-10-11T05:00:00+02:00,19042,19100.03122,19200.8007,19263.62363,19338.82373,19450.83318,19548.40166,18853.19974,9.348042154,35.22026274
2022-10-11T06:00:00+02:00,19038.5,19086.35761,19186.04609,19250.75942,19328.09788,19442.66816,19522.21127,18849.88092,12.79447448,35.0302153
2022-10-11T07:00:00+02:00,19032.5,19074.38926,19172.08736,19238.28746,19317.54081,19434.54602,19493.13359,18851.04112,9.957243505,34.68469372
2022-10-11T08:00:00+02:00,19051.5,19069.30275,19161.12487,19227.61389,19308.03935,19426.96095,19480.6678,18841.58194,13.86431302,36.81021893
2022-10-11T09:00:00+02:00,19077.5,19071.12436,19153.52261,19219.03595,19299.80581,19420.04093,19466.41962,18840.6256,29.63981118,39.70195692
2022-10-11T10:00:00+02:00,19103.5,19078.31895,19148.9751,19212.4339,19292.79488,19413.7728,19453.77232,18844.17788,55.2265226,42.53404901
2022-10-11T11:00:00+02:00,19058,19073.80363,19140.70464,19203.6091,19284.40935,19406.72779,19440.87349,18840.53579,64.64464995,39.07522567
2022-10-11T12:00:00+02:00,19085.5,19076.40282,19135.68603,19196.86001,19277.30545,19400.36684,19426.52139,18844.85067,72.86431963,42.13783977
2022-10-11T13:00:00+02:00,19150,19092.75775,19136.9873,19194.1823,19272.75882,19395.40908,19426.22728,18847.74733,78.01357466,48.65699518
2022-10-11T14:00:00+02:00,19140,19103.25603,19137.26118,19191.08616,19268.01744,19390.35148,19433.59116,18840.93121,92.11569665,47.75858816
2022-10-11T15:00:00+02:00,18987,19077.42136,19123.60108,19179.4241,19257.9811,19382.36432,19440.55034,18806.65181,71.30664869,36.61818747
2022-10-11T16:00:00+02:00,19026.5,19066.1055,19114.77371,19170.68558,19249.71392,19375.3175,19459.76231,18769.7851,53.16746058,40.47842555
2022-10-11T17:00:00+02:00,19132.5,19080.85983,19116.38519,19168.50354,19245.52771,19370.50924,19470.91032,18761.86005,55.16003076,49.3869434
2022-10-11T18:00:00+02:00,19144,19094.89098,19118.89562,19167.10334,19241.90172,19366.0239,19469.74039,18768.05086,81.86081189,50.25678772
2022-10-11T19:00:00+02:00,19117,19099.8041,19118.7233,19164.24029,19237.44094,19361.09274,19456.61486,18780.83173,95.51995139,48.16387558
2022-10-11T20:00:00+02:00,18965,19069.84763,19104.74845,19152.85513,19227.71091,19353.24932,19458.04062,18751.45628,70.25708722,38.45491685
2022-10-11T21:00:00+02:00,18989.5,19051.9926,19094.27132,19143.52056,19219.20338,19346.04636,19448.25691,18740.28573,46.4981883,40.53564398
2022-10-11T22:00:00+02:00,19010.5,19042.77202,19086.65574,19135.91938,19211.74968,19339.40188,19428.53522,18744.77627,31.61758121,42.33522041
2022-10-11T23:00:00+02:00,19005.5,19034.48935,19079.27795,19128.46684,19204.38362,19332.78996,19412.70175,18745.85415,36.72307518,42.00923829
2022-10-12T00:00:00+02:00,19034.5,19034.49172,19075.20723,19123.09731,19198.31635,19326.88323,19397.13647,18753.27799,46.82846894,44.67034675
2022-10-12T01:00:00+02:00,19052.5,19038.49356,19073.14293,19119.06318,19193.10862,19321.4499,19382.57723,18763.70864,56.56008999,46.31699109
2022-10-12T02:00:00+02:00,19085,19048.82832,19074.22085,19117.11671,19189.2476,19316.76772,19383.19555,18765.24615,74.26557134,49.25357776
2022-10-12T03:00:00+02:00,19055,19050.19981,19072.4735,19113.56718,19184.45305,19311.5842,19372.98572,18771.96128,79.25880224,46.71336716
2022-10-12T04:00:00+02:00,19058,19051.93318,19071.15773,19110.39192,19179.93687,19306.56273,19359.52622,18782.78923,80.94690956,47.00769371
2022-10-12T05:00:00+02:00,19043.5,19050.05914,19068.64339,19106.56952,19175.06412,19301.35357,19344.87842,18792.40836,70.51154726,45.6939775
2022-10-12T06:00:00+02:00,19088,19058.49044,19070.40308,19105.50841,19171.95469,19297.12875,19341.37132,18799.43484,79.17182151,50.28584522
2022-10-12T07:00:00+02:00,19109.5,19069.8259,19073.95734,19105.7365,19169.72416,19293.41332,19340.14214,18807.77255,87.11274884,52.3808552
2022-10-12T08:00:00+02:00,19144,19086.30903,19080.32486,19107.92298,19168.80544,19290.45465,19349.3536,18811.29612,100,55.61325211
2022-10-12T09:00:00+02:00,19108,19091.12925,19082.84078,19107.92738,19166.63382,19286.84168,19348.72461,18816.95695,92.34283928,51.67172819
2022-10-12T10:00:00+02:00,19141,19102.21164,19088.12798,19109.81725,19165.71833,19283.95373,19348.52011,18827.73586,90.61548559,54.83192125
2022-10-12T11:00:00+02:00,19160.5,19115.16461,19094.70726,19112.71341,19165.53196,19281.5091,19347.21423,18842.20028,90.61548559,56.63636514
2022-10-12T12:00:00+02:00,19145,19121.79469,19099.27932,19114.55835,19164.79867,19278.80595,19346.17866,18852.37999,94.0048354,54.76359079
2022-10-12T13:00:00+02:00,19108,19118.72921,19100.07211,19114.18359,19162.77015,19275.42365,19341.01435,18859.12987,78.56344548,50.47312009
2022-10-12T14:00:00+02:00,19070.5,19108.01161,19097.38374,19111.68739,19159.47479,19271.36576,19371.5801,18823.18737,47.67651347,46.49706164
2022-10-12T15:00:00+02:00,19107,19107.7868,19098.25794,19111.41953,19157.60069,19268.11099,19380.29743,18816.21846,33.48896056,50.57799279
2022-10-12T16:00:00+02:00,19086.5,19103.0564,19097.18904,19109.99556,19155.06138,19264.51473,19374.83284,18819.54524,25.40767671,48.34749749
2022-10-12T17:00:00+02:00,19134,19109.93276,19100.53549,19111.36724,19154.30918,19261.93028,19370.24045,18830.83053,46.64305827,53.46803495
2022-10-12T18:00:00+02:00,19095.5,19106.72548,19100.07772,19110.46054,19152.20886,19258.63463,19365.30375,18834.85168,42.47524635,49.20981838
2022-10-12T19:00:00+02:00,19085.5,19102.00871,19098.75247,19109.03423,19149.8264,19255.20623,19354.89093,18842.61401,39.78480488,48.13745831
2022-10-12T20:00:00+02:00,19103,19102.22899,19099.13861,19108.68941,19148.15403,19252.19224,19363.66004,18834.61718,28.22188244,50.18336576
2022-10-12T21:00:00+02:00,19129.5,19108.28922,19101.89874,19109.87859,19147.48781,19249.76269,19364.02578,18839.7717,39.52961716,53.19444442
2022-10-12T22:00:00+02:00,19165.5,19121.00272,19107.68067,19113.05696,19148.1311,19248.09412,19359.76292,18855.59842,67.47008608,56.99709824
2022-10-12T23:00:00+02:00,19166,19131.00212,19112.98243,19116.08227,19148.76928,19246.4685,19352.52309,18873.44177,88.68455897,57.0492912
2022-10-13T00:00:00+02:00,19145.5,19134.22387,19115.93857,19117.76329,19148.65252,19244.46912,19355.94061,18875.93653,90.83366197,54.14753211
2022-10-13T01:00:00+02:00,19148,19137.28523,19118.85325,19119.4911,19148.62921,19242.55884,19346.748,18890.95849,82.62846624,54.45179793
2022-10-13T02:00:00+02:00,19138.5,19137.55518,19120.63931,19120.57732,19148.26746,19240.49827,19340.93444,18900.34419,69.87580667,53.01222146
2022-10-13T03:00:00+02:00,19099,19128.98736,19118.6721,19119.34433,19146.5079,19237.69632,19336.3033,18901.04091,48.56385978,47.40087543
2022-10-13T04:00:00+02:00,19079.5,19117.99017,19115.111,19117.06751,19144.11476,19234.56372,19338.19711,18892.0249,23.43572218,44.87551874
2022-10-13T05:00:00+02:00,19083,19110.21458,19112.19182,19115.1208,19141.93209,19231.56246,19326.52178,18897.86187,4.39356809,45.43740639
2022-10-13T06:00:00+02:00,19085.5,19104.72245,19109.76529,19113.42818,19139.91666,19228.67014,19312.75025,18906.78033,4.239339364,45.86189367
2022-10-13T07:00:00+02:00,19083,19099.89524,19107.33208,19111.68943,19137.88392,19225.78558,19308.67526,18905.98891,5.896793663,45.48084289
2022-10-13T08:00:00+02:00,19055.5,19090.02963,19102.62008,19108.4786,19134.94164,19222.41359,19302.11731,18903.12284,4.358273992,41.40548183
2022-10-13T09:00:00+02:00,19005.5,19071.24527,19093.79098,19102.59411,19130.31873,19218.11827,19301.21698,18886.36497,1.657454299,35.22514228
2022-10-13T10:00:00+02:00,19009,19057.41299,19086.08271,19097.24588,19125.98591,19213.97731,19294.97828,18877.18713,1.100843637,35.94589155
2022-10-13T11:00:00+02:00,18985,19041.32121,19076.89337,19090.83183,19120.9507,19209.44311,19282.76069,18871.02605,1.100843637,33.21653689
2022-10-13T12:00:00+02:00,18685.5,18962.24983,19041.31216,19067.67001,19105.39889,19199.068,19328.58181,18754.0425,1.100843637,16.44037325
2022-10-13T13:00:00+02:00,18743.5,18913.63876,19014.23832,19049.14601,19092.47393,19190.04685,19318.38157,18710.09507,6.982695233,24.40303906
2022-10-13T14:00:00+02:00,18379,18794.83014,18956.48938,19010.85195,19066.99272,19173.98652,19479.76526,18433.21351,6.982695233,14.83525673
2022-10-13T15:00:00+02:00,18422,18711.979,18907.89944,18977.20327,19043.95727,19159.09569,19437.72704,18378.07184,10.51086242,18.87609816
2022-10-13T16:00:00+02:00,18407,18644.20589,18862.36313,18944.62022,19021.20879,19144.20271,19376.8459,18347.88036,7.325909673,18.54553174
2022-10-13T17:00:00+02:00,18946,18711.27125,18869.96648,18944.69907,19018.52276,19140.2779,19486.45048,18253.48248,40.65924301,51.44833199
2022-10-13T18:00:00+02:00,19074,18791.87764,18888.51498,18952.08769,19020.50409,19138.96547,19521.71441,18255.31555,70.46440915,55.99436067
2022-10-13T19:00:00+02:00,19148,18871.01594,18912.10453,18963.28268,19025.05752,19139.14437,19538.754,18285.45506,100,58.41837882
2022-10-13T20:00:00+02:00,19409,18990.56795,18957.27684,18988.75224,19038.76975,19144.48805,19622.30849,18292.24519,100,65.61310083
2022-10-13T21:00:00+02:00,19357.5,19072.10841,18993.66077,19009.82354,19050.15297,19148.70611,19646.33301,18340.98852,98.47251243,63.28622506
2022-10-13T22:00:00+02:00,19368.5,19137.97321,19027.73706,19030.31934,19061.52251,19153.05846,19662.39701,18393.07712,97.14003534,63.58329141
2022-10-13T23:00:00+02:00,19395.5,19195.20138,19061.17006,19051.18681,19073.45028,19157.85928,19673.42572,18448.91439,96.30816236,64.34587932
2022-10-14T00:00:00+02:00,19422.5,19245.71219,19094.01823,19072.4047,19085.91634,19163.09969,19676.36278,18511.67369,97.51995907,65.1321978
2022-10-14T01:00:00+02:00,19366,19272.44281,19118.74385,19089.18158,19095.91933,19167.11752,19676.42092,18561.06677,96.51236054,62.04838098
2022-10-14T02:00:00+02:00,19400,19300.78885,19144.31259,19106.94263,19106.77935,19171.72906,19684.86987,18603.7553,95.74583928,63.17821041
2022-10-14T03:00:00+02:00,19851.5,19423.16911,19208.60235,19149.48877,19133.37652,19185.18987,19829.69126,18587.51345,96.06153014,74.17358844
2022-10-14T04:00:00+02:00,19815,19510.24264,19263.72941,19187.51798,19157.72021,19197.66135,19868.31197,18659.14686,97.2754121,72.29414951
2022-10-14T05:00:00+02:00,19801.5,19574.9665,19312.61765,19222.60267,19180.71235,19209.61855,19893.94431,18731.29099,97.31476877,71.57180152
2022-10-14T06:00:00+02:00,19798.5,19624.64061,19356.78877,19255.51108,19202.77619,19221.27957,19906.44924,18807.1283,93.24804387,71.40106745
2022-10-14T07:00:00+02:00,19796,19662.72047,19396.71706,19286.39617,19223.96276,19232.66018,19932.72321,18860.71091,89.01087841,71.24853663
2022-10-14T08:00:00+02:00,19782.5,19689.33815,19431.78824,19314.74496,19243.91052,19243.54809,19938.50824,18925.06824,82.53168345,70.37426729
2022-10-14T09:00:00+02:00,19632.5,19676.70745,19450.03476,19332.90239,19257.78871,19251.25011,19970.16762,18929.90191,53.26507502,61.36422684
2022-10-14T10:00:00+02:00,19605.5,19660.88357,19464.16797,19348.47939,19270.20697,19258.26496,19971.14847,18957.18746,25.29510081,59.87815951
2022-10-14T11:00:00+02:00,19639,19656.02055,19480.06179,19365.08057,19283.37815,19265.80427,19980.93655,18979.18703,2.932383663,61.13574998
2022-10-14T12:00:00+02:00,19680,19661.34932,19498.23799,19383.07597,19297.54322,19274.00616,19987.44312,19009.03286,9.460048505,62.67763258
2022-10-14T13:00:00+02:00,19586.5,19644.71614,19506.26181,19394.7002,19307.8631,19280.19416,19993.20229,19019.32133,9.460048505,57.11286069
2022-10-14T14:00:00+02:00,19785.5,19676.00144,19531.6471,19417.03162,19324.92156,19290.20022,20047.98469,19015.30951,20.69615904,64.36460535
2022-10-14T15:00:00+02:00,19656.5,19671.66779,19542.99736,19430.71552,19336.76365,19297.45368,20062.52512,19023.4696,15.05977583,57.56903809
2022-10-14T16:00:00+02:00,19455,19623.51939,19534.9976,19432.10321,19340.98638,19300.57341,20086.41624,18983.57897,15.05977583,48.88665488
2022-10-14T17:00:00+02:00,19351,19562.95953,19518.27055,19427.46874,19341.34401,19301.57195,20074.01642,18962.52467,0.891281633,45.1055162
2022-10-14T18:00:00+02:00,19296.5,19503.7463,19498.10959,19419.98481,19339.74244,19301.47152,20050.5879,18945.63128,-1.89E-14,43.2190237
2022-10-14T19:00:00+02:00,19358,19471.35823,19485.37235,19416.44282,19340.39449,19302.59089,20016.60221,18954.14249,3.248380497,45.96540374
2022-10-14T20:00:00+02:00,19208.5,19412.94529,19460.20214,19404.56037,19335.68397,19300.72771,20002.87987,18917.52441,3.248380497,40.79931977
2022-10-14T21:00:00+02:00,19164,19357.62412,19433.27467,19390.81407,19329.5524,19298.02023,19972.43971,18894.10964,3.248380497,39.38053822
2022-10-14T22:00:00+02:00,19172,19316.37431,19409.52243,19378.31041,19323.92553,19295.52478,19930.96139,18888.08347,0.540867463,39.78593029
2022-10-14T23:00:00+02:00,19100.5,19268.40224,19381.42948,19362.43553,19315.94605,19291.6629,19895.6228,18867.23616,0.540867463,37.37989502
2022-10-15T00:00:00+02:00,19156,19243.42397,19360.93589,19350.63921,19310.23369,19288.97651,19855.22255,18866.64924,4.263078918,40.39317896
2022-10-15T01:00:00+02:00,19171.5,19227.44086,19343.71445,19340.40268,19305.27891,19286.65024,19813.30205,18874.12684,8.494850798,41.24354373
2022-10-15T02:00:00+02:00,19197,19220.67623,19330.37677,19332.20824,19301.41181,19284.87499,19776.27955,18884.47399,15.05677051,42.6920401
2022-10-15T03:00:00+02:00,19168.5,19209.08151,19315.6607,19322.85349,19296.66496,19282.57053,19735.92757,18895.39383,16.37677113,41.46177399
2022-10-15T04:00:00+02:00,19182.5,19203.17451,19303.55518,19314.83329,19292.58764,19280.58894,19708.37441,18898.73595,19.79480278,42.34077388
2022-10-15T05:00:00+02:00,19195.5,19201.46906,19293.73198,19308.01424,19289.12022,19278.90401,19675.63556,18911.82841,30.07478446,43.19376647
2022-10-15T06:00:00+02:00,19179,19196.47594,19283.3018,19300.642,19285.18736,19276.92571,19643.39084,18923.21277,44.28114423,42.33765846
2022-10-15T07:00:00+02:00,19167,19189.92573,19272.72891,19293.00532,19280.96638,19274.74896,19615.13301,18930.32481,52.82635433,41.69047661
2022-10-15T08:00:00+02:00,19160,19183.27557,19262.48083,19285.40501,19276.64615,19272.47671,19585.67749,18939.28416,51.18076218,41.29393638
2022-10-15T09:00:00+02:00,19157,19177.43655,19252.89166,19278.06758,19272.37308,19270.19004,19562.10999,18943.67333,53.33821289,41.11345092
2022-10-15T10:00:00+02:00,19066,19152.67287,19235.90151,19265.94943,19265.00261,19266.14667,19550.24711,18921.55592,36.60233179,35.97676647
2022-10-15T11:00:00+02:00,19095.5,19139.96779,19223.13774,19256.20947,19258.94895,19262.76753,19527.78008,18918.4954,33.76499628,38.65260787
