time,close,EMA 1,EMA 2,Upper ATR 1,Lower ATR 1,Upper ATR 2,Lower ATR 2,Upper ATR 3,Lower ATR 3,Volume,K,RSI
2022-01-10T14:00:00+01:00,40791,41441.91093,41708.60421,42042.61715,41374.59126,42376.6301,41040.57832,42710.64304,40706.56537,5279.071,1.24E-14,30.7628809
2022-01-10T15:00:00+01:00,40789,41296.81961,41625.00383,42056.51585,41193.49181,42488.02787,40761.97979,42919.53989,40330.46777,23192.538,1.30E-14,30.738085
2022-01-10T16:00:00+01:00,40986,41227.74859,41566.91257,42011.81659,41122.00855,42456.72061,40677.10453,42901.62463,40232.20051,5965.842,7.485752655,36.19362588
2022-01-10T17:00:00+01:00,41899,41376.91557,41597.10234,42098.04892,41096.15575,42598.99551,40595.20916,43099.9421,40094.26257,9118.075,39.67757484,54.19915964
2022-01-10T18:00:00+01:00,41194,41336.26766,41560.45667,42137.19279,40983.72055,42713.92891,40406.98443,43290.66502,39830.24831,12252.474,57.73469455,43.89793135
2022-01-10T19:00:00+01:00,41618.5,41398.98596,41565.73334,42152.34544,40979.12123,42738.95755,40392.50912,43325.56966,39805.89701,3572.961,77.6922689,50.0535833
2022-01-10T20:00:00+01:00,41272,41370.76686,41539.0303,42117.27726,40960.78335,42695.52422,40382.53639,43273.77118,39804.28943,1834.358,66.68798151,45.65055506
2022-01-10T21:00:00+01:00,41710,41446.152,41554.573,42135.15947,40973.98654,42715.74593,40393.40008,43296.33239,39812.81362,2026.313,78.07643941,51.46283183
2022-01-10T22:00:00+01:00,41705,41503.67378,41568.24819,42134.93561,41001.56076,42701.62304,40434.87333,43268.31047,39868.1859,1776.185,79.98268684,51.39526169
2022-01-10T23:00:00+01:00,41599.5,41524.96849,41571.08926,42119.97759,41022.20093,42668.86591,40473.31261,43217.75424,39924.42428,1213.293,86.02921929,49.90629953
2022-01-11T00:00:00+01:00,41809,41588.08661,41592.71751,42127.3281,41058.10692,42661.93869,40523.49633,43196.54928,39988.88574,1261.193,87.96996994,52.8287947
2022-01-11T01:00:00+01:00,41591.5,41588.84514,41592.60683,42107.35237,41077.86128,42622.09792,40563.11573,43136.84347,40048.37018,1243.102,85.41062039,49.59390896
2022-01-11T02:00:00+01:00,41896,41657.10177,41620.18802,42135.27317,41105.10287,42650.35833,40590.01772,43165.44348,40074.93257,2007.339,91.01969202,53.85414498
2022-01-11T03:00:00+01:00,42159.5,41768.74582,41669.21639,42185.08117,41153.3516,42700.94595,40637.48682,43216.81073,40121.62204,2802.845,92.96669709,57.22340737
2022-01-11T04:00:00+01:00,42234,41872.13564,41720.56035,42214.11336,41227.00734,42707.66638,40733.45432,43201.21939,40239.90131,1157.684,99.50980555,58.15369991
2022-01-11T05:00:00+01:00,42300.5,41967.32772,41773.28214,42250.36708,41296.1972,42727.45202,40819.11226,43204.53696,40342.02732,2313.026,100,59.01060924
2022-01-11T06:00:00+01:00,42093,41995.25489,41802.3474,42268.60484,41336.08995,42734.86229,40869.83251,43201.11973,40403.57506,1487.154,91.62035969,55.21144509
2022-01-11T07:00:00+01:00,42087.5,42015.75381,41828.27036,42276.75942,41379.7813,42725.24847,40931.29225,43173.73753,40482.80319,1058.853,83.01733321,55.11016619
2022-01-11T08:00:00+01:00,42178,42051.80852,41860.06396,42288.62523,41431.5027,42717.1865,41002.94143,43145.74776,40574.38017,1284.468,76.81176197,56.5234062
2022-01-11T09:00:00+01:00,41964,42032.29551,41869.51269,42329.6053,41409.42009,42789.6979,40949.32749,43249.79051,40489.23488,4637.059,68.51878577,52.32819743
2022-01-11T10:00:00+01:00,41956,42015.34095,41877.37518,42330.10402,41424.64633,42782.83287,40971.91748,43235.56172,40519.18864,1714.394,52.91551052,52.17230459
2022-01-11T11:00:00+01:00,41615.5,41926.48741,41853.56834,42306.45941,41400.67727,42759.35049,40947.7862,43212.24156,40494.89513,2347.363,25.78774842,45.90396638
2022-01-11T12:00:00+01:00,41821.5,41903.15687,41850.65304,42294.69475,41406.61133,42738.73646,40962.56962,43182.77817,40518.52791,2085.531,19.11480325,49.83115106
2022-01-11T13:00:00+01:00,41816.5,41883.89979,41847.54822,42275.9798,41419.11663,42704.41139,40990.68504,43132.84298,40562.25345,1362.634,19.73551178,49.73677084
2022-01-11T14:00:00+01:00,41713,41845.92206,41835.31656,42251.96732,41418.6658,42668.61808,41002.01504,43085.26884,40585.36428,1500.144,24.35888944,47.72187517
2022-01-11T15:00:00+01:00,41613,41794.1616,41815.10596,42239.21024,41391.00169,42663.31452,40966.89741,43087.4188,40542.79313,4678.516,14.3711178,45.79166011
2022-01-11T16:00:00+01:00,41732.5,41780.45902,41807.59633,42254.26459,41360.92807,42700.93285,40914.25982,43147.6011,40467.59156,6580.784,11.38656374,48.4737265
2022-01-11T17:00:00+01:00,42671,41978.35702,41886.08757,42390.9581,41381.21705,42895.82862,40876.34652,43400.69915,40371.476,9622.208,40.09651942,63.67450947
2022-01-11T18:00:00+01:00,42539,42102.94435,41945.44325,42472.82302,41418.06348,43000.20279,40890.6837,43527.58257,40363.30393,6539.983,68.35312533,60.95091891
2022-01-11T19:00:00+01:00,42700,42235.62338,42014.03932,42543.46339,41484.61524,43072.88747,40955.19117,43602.31154,40425.76709,2720.843,93.71846261,63.02814642
2022-01-11T20:00:00+01:00,42939.5,42392.04041,42098.17211,42631.6016,41564.74261,43165.0311,41031.31311,43698.4606,40497.88361,2500.396,93.71846261,65.93144242
2022-01-11T21:00:00+01:00,42752.5,42472.14254,42157.65646,42681.44814,41633.86478,43205.23981,41110.07311,43729.03149,40586.28143,1699.161,92.03610337,61.8476464
2022-01-11T22:00:00+01:00,42643,42510.11086,42201.7786,42698.87087,41704.68633,43195.96314,41207.59406,43693.05541,40710.50179,679.533,82.6338244,59.52270856
2022-01-11T23:00:00+01:00,42705,42553.41956,42247.526,42719.6474,41775.40461,43191.76879,41303.28321,43663.89018,40831.16182,722.594,73.52795209,60.42973384
2022-01-12T00:00:00+01:00,42701.5,42586.32633,42288.79636,42743.83766,41833.75507,43198.87895,41378.71377,43653.92025,40923.67248,1348.886,71.04509958,60.34752313
2022-01-12T01:00:00+01:00,42668.5,42604.58714,42323.31488,42772.13894,41874.49082,43220.963,41425.66676,43669.78706,40976.8427,1806.528,71.04932611,59.5252622
2022-01-12T02:00:00+01:00,42613,42606.45667,42349.64989,42780.77223,41918.52755,43211.89457,41487.40521,43643.01691,41056.28286,1018.764,67.17958748,58.09166304
2022-01-12T03:00:00+01:00,42528,42589.02185,42365.86353,42788.97714,41942.74993,43212.09074,41519.63633,43635.20434,41096.52273,1474.626,59.77260751,55.8722742
2022-01-12T04:00:00+01:00,42591.5,42589.57255,42386.37594,42788.66,41984.09188,43190.94406,41581.80782,43593.22812,41179.52376,826.041,55.9044952,57.188174
2022-01-12T05:00:00+01:00,42600,42591.88976,42405.79631,42793.09579,42018.49683,43180.39528,41631.19734,43567.69476,41243.89786,971.232,52.53581594,57.37142316
2022-01-12T06:00:00+01:00,42677,42610.80315,42430.45119,42802.44357,42058.45881,43174.43595,41686.46643,43546.42832,41314.47406,885.155,46.48137654,59.08013534
2022-01-12T07:00:00+01:00,42651.5,42619.84689,42450.54654,42811.82517,42089.2679,43173.10381,41727.98926,43534.38245,41366.71063,1070.595,35.48971232,58.24745337
2022-01-12T08:00:00+01:00,42554,42605.21425,42459.9514,42808.92442,42110.97838,43157.89744,41762.00536,43506.87046,41413.03234,1197.18,18.50066919,55.05250473
2022-01-12T09:00:00+01:00,42585,42600.72219,42471.31945,42808.40154,42134.23736,43145.48363,41797.15527,43482.56572,41460.07318,1049.51,10.40959343,55.88112046
2022-01-12T10:00:00+01:00,42769.5,42638.22837,42498.42677,42835.57443,42161.27912,43172.72208,41824.13146,43509.86974,41486.98381,2035.667,29.47374976,60.54328853
2022-01-12T11:00:00+01:00,42750,42663.06651,42521.29707,42851.2556,42191.33853,43181.21414,41861.37999,43511.17268,41531.42146,1984.571,58.43886474,59.82374025
2022-01-12T12:00:00+01:00,42897.5,42715.16284,42555.49733,42914.81598,42196.17869,43274.13462,41836.86005,43633.45326,41477.54141,6249.822,89.23329904,63.37001786
2022-01-12T13:00:00+01:00,43243.5,42832.5711,42618.04303,42981.69605,42254.39001,43345.34908,41890.73698,43709.0021,41527.08396,3717.43,95.63178165,70.0486609
2022-01-12T14:00:00+01:00,43874.5,43064.11086,42732.26639,43144.80134,42319.73144,43557.33629,41907.19649,43969.87124,41494.66154,9352.521,100,77.94594716
2022-01-12T15:00:00+01:00,43820,43232.08622,42831.15127,43232.82658,42429.47595,43634.50189,42027.80064,44036.1772,41626.12533,3693.909,97.2832356,76.08006447
2022-01-12T16:00:00+01:00,43547.5,43302.17817,42896.27388,43303.18667,42489.36109,43710.09946,42082.4483,44117.01224,41675.53551,3368.044,81.91825224,67.3932263
2022-01-12T17:00:00+01:00,43607,43369.91636,42960.88534,43364.73293,42557.03775,43768.58052,42153.19016,44172.42811,41749.34257,2524.183,67.79462087,68.24579091
2022-01-12T18:00:00+01:00,43825,43471.04605,43039.44122,43439.94255,42638.93989,43840.44389,42238.43855,44240.94522,41837.93722,1520.595,60.71160866,71.2154285
2022-01-12T19:00:00+01:00,43558,43490.36915,43086.58293,43484.86988,42688.29598,43883.15683,42290.00902,44281.44379,41891.72207,1707.182,54.89089927,63.39554404
2022-01-12T20:00:00+01:00,43730,43543.62045,43145.07539,43534.2347,42755.91608,43923.39402,42366.75676,44312.55333,41977.59745,979.692,51.60148086,65.98660758
2022-01-12T21:00:00+01:00,43788.5,43598.03813,43203.56854,43593.35933,42813.77775,43983.15012,42423.98695,44372.94091,42034.19616,1379.704,45.23978374,66.84619411
2022-01-12T22:00:00+01:00,43747.5,43631.25188,43253.01685,43666.82258,42839.21112,44080.62832,42425.40538,44494.43405,42011.59965,3385.784,47.76690778,65.59500461
2022-01-12T23:00:00+01:00,43814,43671.86257,43304.01532,43699.54921,42908.48142,44095.08311,42512.94753,44490.61701,42117.41363,854.949,44.46556583,66.68423237
2022-01-13T00:00:00+01:00,43889.5,43720.22645,43357.2412,43739.91553,42974.56687,44122.58986,42591.89253,44505.2642,42209.2182,1150.816,42.19630525,67.92577974
2022-01-13T01:00:00+01:00,43684.5,43712.28724,43386.992,43769.04674,43004.93726,44151.10147,42622.88253,44533.15621,42240.82779,1457.71,27.52154062,61.25125905
2022-01-13T02:00:00+01:00,43538,43673.55674,43400.72,43772.05654,43029.38346,44143.39308,42658.04692,44514.72962,42286.71037,1234.151,14.90259902,56.94491387
2022-01-13T03:00:00+01:00,43601,43657.43302,43418.92727,43772.13263,43065.72191,44125.33799,42712.51655,44478.54335,42359.31119,1010.291,2.154908167,58.30257282
2022-01-13T04:00:00+01:00,43495,43621.33679,43425.84297,43767.21224,43084.47371,44108.5815,42743.10445,44449.95076,42401.73519,1278.141,2.154908167,55.15139628
2022-01-13T05:00:00+01:00,43617,43620.37306,43443.22089,43773.70663,43112.73514,44104.19237,42782.2494,44434.67812,42451.76365,1072.753,7.997903773,57.96725837
2022-01-13T06:00:00+01:00,43675,43632.51238,43464.29171,43783.45705,43145.12638,44102.62238,42825.96105,44421.78772,42506.79571,1061.484,14.40234558,59.27632649
2022-01-13T07:00:00+01:00,43699.5,43647.39852,43485.67429,43790.43495,43180.91362,44095.19562,42876.15295,44399.95629,42571.39228,862.059,24.14217569,59.84522462
2022-01-13T08:00:00+01:00,43675.5,43653.64329,43502.93117,43797.31607,43208.54626,44091.70098,42914.16136,44386.08588,42619.77645,1026.611,28.27926055,58.97607753
2022-01-13T09:00:00+01:00,43870.5,43701.83367,43536.34652,43824.8825,43247.81053,44113.41848,42959.27455,44401.95447,42670.73857,1195.292,41.76961325,63.60153699
2022-01-13T10:00:00+01:00,43850,43734.75952,43564.86047,43849.6796,43280.04134,44134.49872,42995.22222,44419.31785,42710.40309,1686.292,51.98768974,62.79989484
2022-01-13T11:00:00+01:00,43770.5,43742.70185,43583.55497,43864.81559,43302.29435,44146.07621,43021.03374,44427.33683,42739.77312,1582.726,53.77089283,59.65945713
2022-01-13T12:00:00+01:00,43619,43715.21255,43586.77725,43870.12639,43303.4281,44153.47554,43020.07896,44436.82468,42736.72981,2184.623,31.72119016,54.10665567
2022-01-13T13:00:00+01:00,43788.5,43731.49865,43605.11568,43881.7256,43328.50576,44158.33552,43051.89584,44434.94544,42775.28592,1264.661,22.92578839,58.73433684
2022-01-13T14:00:00+01:00,43897,43768.27673,43631.65062,43907.32412,43355.97712,44182.99761,43080.30362,44458.67111,42804.63012,1524.474,36.82439912,61.4163549
2022-01-13T15:00:00+01:00,44122,43846.8819,43676.22783,43969.63894,43382.81673,44263.05005,43089.40562,44556.46115,42795.99452,5928.683,70.15773245,66.30684133
2022-01-13T16:00:00+01:00,43197.5,43702.57481,43632.70712,43998.19601,43267.21824,44363.68489,42901.72936,44729.17377,42536.24047,10605.642,58.99522763,42.48084636
2022-01-13T17:00:00+01:00,43245.5,43601.00263,43597.50648,43972.88901,43222.12394,44348.27154,42846.74141,44723.65408,42471.35887,4780.256,34.91827317,43.61372942
2022-01-13T18:00:00+01:00,42830,43429.66871,43527.73316,43923.69551,43131.77081,44319.65787,42735.80845,44715.62022,42339.8461,6115.639,1.584939838,36.84817946
2022-01-13T19:00:00+01:00,42726.5,43273.409,43454.89378,43845.96597,43063.8216,44237.03815,42672.74941,44628.11034,42281.67722,2080.857,1.584939838,35.37605905
2022-01-13T20:00:00+01:00,42720.5,43150.54033,43388.13071,43776.26917,42999.99225,44164.40763,42611.85379,44552.54608,42223.71534,2623.878,8.88E-16,35.28804531
2022-01-13T21:00:00+01:00,42800,43072.64248,43334.66428,43730.57856,42938.75,44126.49285,42542.83572,44522.40713,42146.92143,3556.621,2.384126894,37.50662768
2022-01-13T22:00:00+01:00,42782.5,43008.16637,43284.46753,43662.81651,42906.11855,44041.16548,42527.76958,44419.51446,42149.4206,1565.767,4.443321335,37.20425728
2022-01-13T23:00:00+01:00,42611,42919.90718,43223.24321,43601.6744,42844.81202,43980.10559,42466.38082,44358.53679,42087.94963,1517.064,4.443321335,34.28701993
2022-01-14T00:00:00+01:00,42564,42840.8167,43163.31201,43529.81954,42796.80447,43896.32708,42430.29694,44262.83461,42063.7894,1387.723,2.05919444,33.51150272
2022-01-14T01:00:00+01:00,42734,42817.07965,43124.28364,43491.9335,42756.63379,43859.58335,42388.98393,44227.23321,42021.33408,2220.829,5.471923796,38.89511053
2022-01-14T02:00:00+01:00,42579,42764.17306,43074.7124,43429.31584,42720.10897,43783.91928,42365.50553,44138.52271,42010.90209,756.987,8.032250068,36.03050573
2022-01-14T03:00:00+01:00,42700,42749.91238,43040.64764,43389.88654,42691.40873,43739.12545,42342.16983,44088.36435,41992.93092,1248.936,14.38360562,39.76034839
2022-01-14T04:00:00+01:00,42626,42722.3763,43002.9524,43337.28138,42668.62342,43671.61037,42334.29443,44005.93935,41999.96545,932.277,13.76852294,38.28995519
2022-01-14T05:00:00+01:00,42678.5,42712.62601,42973.45673,43299.51221,42647.40124,43625.5677,42321.34576,43951.62318,41995.29027,1187.768,32.57034721,39.98566135
2022-01-14T06:00:00+01:00,42871,42747.82023,42964.14248,43283.944,42644.34096,43603.74552,42324.53944,43923.54704,42004.73791,1105.474,59.552325,45.86012349
2022-01-14T07:00:00+01:00,42796.5,42758.63796,42948.90225,43258.00367,42639.80084,43567.10508,42330.69943,43876.20649,42021.59801,1645.378,83.17645759,44.06252502
2022-01-14T08:00:00+01:00,42620.5,42727.94063,42919.0475,43224.24881,42613.84619,43529.45013,42308.64488,43834.65144,42003.44357,1256.401,79.50967307,40.06690365
2022-01-14T09:00:00+01:00,42519,42681.50938,42882.67955,43184.90219,42580.4569,43487.12484,42278.23425,43789.34749,41976.01161,2901.178,58.10531471,37.93069436
2022-01-14T10:00:00+01:00,42574.5,42657.72952,42854.66323,43148.29854,42561.02791,43441.93386,42267.3926,43735.56917,41973.75728,1330.056,46.65344918,39.82008269
2022-01-14T11:00:00+01:00,42100.5,42533.90074,42786.10293,43108.12144,42464.08443,43430.13995,42142.06592,43752.15845,41820.04741,4666.345,28.95808316,31.11012354
2022-01-14T12:00:00+01:00,42031.5,42422.25613,42717.50267,43034.76985,42400.23548,43352.03704,42082.9683,43669.30422,41765.70111,3716.191,17.02910818,30.07871971
2022-01-14T13:00:00+01:00,42051,42339.75477,42656.91151,42985.51676,42328.30627,43314.122,41999.70103,43642.72724,41671.09579,3639.341,1.475297347,30.7771876
2022-01-14T14:00:00+01:00,42131,42293.36482,42609.10138,42934.6991,42283.50365,43260.29683,41957.90593,43585.89455,41632.3082,2767.47,9.130802641,33.70315832
2022-01-14T15:00:00+01:00,42951.5,42439.61708,42640.22852,43009.46213,42270.99492,43378.69573,41901.76132,43747.92933,41532.52772,6435.742,42.46413597,54.80380913
2022-01-14T16:00:00+01:00,43050,42575.25773,42677.48048,43059.44739,42295.51356,43441.41431,41913.54664,43823.38123,41531.57973,6695.903,74.32217196,56.59002868
2022-01-14T17:00:00+01:00,43170.5,42707.53379,42722.30043,43104.05543,42340.54544,43485.81042,41958.79045,43867.56541,41577.03545,2513.466,100,58.73842455
2022-01-14T18:00:00+01:00,42889,42747.85961,42737.45494,43118.58458,42356.3253,43499.71421,41975.19566,43880.84385,41594.06603,1456.382,92.43572645,52.23472914
2022-01-14T19:00:00+01:00,43049.5,42814.89081,42765.82267,43141.15734,42390.48801,43516.492,42015.15335,43891.82666,41639.81868,1508.804,88.40794715,55.27537557
2022-01-14T20:00:00+01:00,43075.5,42872.80396,42793.97516,43193.92877,42394.02154,43593.88239,41994.06793,43993.836,41594.11431,2878.056,84.95150695,55.76660787
2022-01-14T21:00:00+01:00,43096.5,42922.51419,42821.47741,43206.22006,42436.73477,43590.9627,42051.99213,43975.70534,41667.24949,1133.21,89.54619425,56.1852006
2022-01-14T22:00:00+01:00,43261,42997.73326,42861.43401,43243.26647,42479.60156,43625.09892,42097.7691,44006.93138,41715.93665,1737.536,93.57397356,59.42439991
2022-01-14T23:00:00+01:00,43256,43055.12587,42897.30365,43268.7195,42525.8878,43640.13535,42154.47195,44011.5512,41783.0561,1061.302,96.86746341,59.28094324
2022-01-15T00:00:00+01:00,43056.5,43055.43123,42911.77604,43274.94791,42548.60418,43638.11977,42185.43232,44001.29163,41822.26046,1177.747,93.3456184,53.70953595
2022-01-15T01:00:00+01:00,43081,43061.11318,42927.16004,43281.96248,42572.3576,43636.76493,42217.55516,43991.56737,41862.75271,1160.581,87.49972088,54.27784473
2022-01-15T02:00:00+01:00,42966.5,43040.08803,42930.7364,43277.9101,42583.5627,43625.08379,42236.38901,43972.25749,41889.21531,904.035,77.99890234,51.11919874
2022-01-15T03:00:00+01:00,43062,43044.95736,42942.66945,43275.18789,42610.15102,43607.70632,42277.63259,43940.22475,41945.11416,725.799,76.87396611,53.54732707
2022-01-15T04:00:00+01:00,42928,43018.96683,42941.33587,43262.17441,42620.49732,43583.01296,42299.65878,43903.8515,41978.82023,1018.188,49.38653031,49.80859998
2022-01-15T05:00:00+01:00,42935,43000.30754,42940.75988,43253.28853,42628.23123,43565.81718,42315.70258,43878.34583,42003.17393,2063.631,26.39771013,50.004977
2022-01-15T06:00:00+01:00,43005.5,43001.46142,42946.64535,43250.77909,42642.5116,43554.91284,42338.37786,43859.04658,42034.24411,782.689,8.416662152,52.04021114
2022-01-15T07:00:00+01:00,43077.5,43018.35888,42958.54122,43253.66541,42663.41703,43548.78961,42368.29284,43843.9138,42073.16865,842.178,23.27724326,54.09549122
2022-01-15T08:00:00+01:00,43077.5,43031.50135,42969.35566,43252.75669,42685.95462,43536.15773,42402.55359,43819.55876,42119.15255,907.746,37.4570801,54.09549122
2022-01-15T09:00:00+01:00,42996.5,43023.72327,42971.82332,43245.76714,42697.87951,43519.71096,42423.93569,43793.65478,42149.99187,669.393,34.65191481,51.23099389
2022-01-15T10:00:00+01:00,43059.5,43031.67366,42979.79393,43246.42033,42713.16753,43513.04674,42446.54113,43779.67314,42179.91472,863.316,31.90196795,53.30220305
2022-01-15T11:00:00+01:00,43100,43046.85729,42990.72176,43258.94627,42722.49724,43527.17079,42454.27272,43795.39531,42186.04821,1956.294,33.77565943,54.63600249
2022-01-15T12:00:00+01:00,42993,43034.889,42990.92887,43249.56592,42732.29182,43508.20297,42473.65477,43766.84002,42215.01771,981.719,31.38236652,50.52967065
2022-01-15T13:00:00+01:00,42696.5,42959.69145,42964.16261,43236.00416,42692.32106,43507.8457,42420.47951,43779.68725,42148.63797,3415.409,19.27173228,41.27279187
2022-01-15T14:00:00+01:00,42909.5,42948.53779,42959.19328,43232.29615,42686.09041,43505.39901,42412.98755,43778.50188,42139.88468,2154.395,20.72198967,48.56290299
2022-01-15T15:00:00+01:00,43154,42994.19606,42976.90298,43268.06993,42685.73604,43559.23688,42394.56909,43850.40382,42103.40214,3540.686,51.51786331,55.40603374
2022-01-15T16:00:00+01:00,43363.5,43076.2636,43012.04817,43305.81033,42718.286,43599.5725,42424.52384,43893.33466,42130.76167,2198.575,84.85119665,60.28194914
2022-01-15T17:00:00+01:00,43313,43128.87169,43039.40742,43325.508,42753.30684,43611.60859,42467.20626,43897.70917,42181.10568,1602.215,97.08243867,58.61813768
2022-01-15T18:00:00+01:00,43346,43177.12243,43067.27948,43358.83716,42775.72179,43650.39484,42484.16411,43941.95252,42192.60643,2621.586,95.5474737,59.40659743
2022-01-15T19:00:00+01:00,43290,43202.20633,43087.5268,43367.11607,42807.93752,43646.70535,42528.34824,43926.29463,42248.75896,1474.689,90.50729884,57.40766484
2022-01-15T20:00:00+01:00,43475,43262.82715,43122.75163,43403.62025,42841.88302,43684.48886,42561.0144,43965.35748,42280.14579,1277.027,93.42486017,61.96129334
2022-01-15T21:00:00+01:00,43469.5,43308.75445,43154.27421,43437.93793,42870.6105,43721.60164,42586.94678,44005.26535,42303.28307,2978.761,94.6192696,61.74992583
2022-01-15T22:00:00+01:00,43302.5,43307.36457,43167.74928,43456.1513,42879.34726,43744.55332,42590.94524,44032.95534,42302.54322,1739.07,89.33465591,55.55316124
2022-01-15T23:00:00+01:00,43250.5,43294.728,43175.27208,43460.75252,42889.79163,43746.23297,42604.31118,44031.71342,42318.83074,1009.433,76.09590054,53.74459304
2022-01-16T00:00:00+01:00,43083,43247.67733,43166.88371,43451.90126,42881.86615,43736.91882,42596.84859,44021.93638,42311.83103,1139.636,54.41076208,48.29093526
2022-01-16T01:00:00+01:00,43060.5,43206.08237,43157.21246,43428.97876,42885.44616,43700.74507,42613.67985,43972.51137,42341.91355,1279.662,41.58423607,47.59231318
2022-01-16T02:00:00+01:00,43024,43165.61962,43145.10224,43405.95666,42884.24781,43666.81109,42623.39339,43927.66551,42362.53896,835.938,29.78143076,46.41912239
2022-01-16T03:00:00+01:00,42926.5,43112.48193,43125.22931,43388.09413,42862.36448,43650.95895,42599.49966,43913.82377,42336.63484,1840.393,18.47379142,43.34535611
2022-01-16T04:00:00+01:00,43010,43089.70817,43114.75391,43371.59268,42857.91515,43628.43144,42601.07639,43885.27021,42344.23762,1060.187,14.13059223,46.60620907
2022-01-16T05:00:00+01:00,43024,43075.10635,43106.50356,43356.9967,42856.01042,43607.48983,42605.51728,43857.98297,42355.02414,1143.031,12.66100792,47.15539901
2022-01-16T06:00:00+01:00,42980,43053.97161,43095.00323,43336.38972,42853.61675,43577.77621,42612.23026,43819.16269,42370.84378,637.862,16.64263255,45.56900633
2022-01-16T07:00:00+01:00,43199.5,43086.31125,43104.50294,43346.50468,42862.5012,43588.50641,42620.49947,43830.50815,42378.49773,950.36,29.70420442,53.90081113
2022-01-16T08:00:00+01:00,43184,43108.01986,43111.72995,43344.19584,42879.26405,43576.66174,42646.79815,43809.12764,42414.33225,834.403,40.6718589,53.28059403
2022-01-16T09:00:00+01:00,43069,43099.34878,43107.84541,43340.02803,42875.66279,43572.21064,42643.48017,43804.39326,42411.29755,1057.849,46.44733493,48.79448331
2022-01-16T10:00:00+01:00,43071.5,43093.16016,43104.54128,43325.67514,42883.40742,43546.809,42662.27356,43767.94286,42441.13969,760.766,37.59854907,48.89522038
2022-01-16T11:00:00+01:00,42912,43052.90235,43087.03753,43309.73325,42864.3418,43532.42898,42641.64607,43755.12471,42418.95034,1093.014,19.80870625,43.07306624
2022-01-16T12:00:00+01:00,42987.5,43038.36849,43077.98866,43302.67041,42853.30691,43527.35215,42628.62516,43752.0339,42403.94342,2196.073,20.08052677,46.33078424
2022-01-16T13:00:00+01:00,43027.5,43035.95327,43073.39878,43292.99612,42853.80144,43512.59346,42634.20411,43732.19079,42414.60677,1555.747,25.28187554,48.0277192
2022-01-16T14:00:00+01:00,43139,43058.85255,43079.36253,43328.31006,42830.415,43577.25758,42581.46747,43826.20511,42332.51995,4925.644,54.40466196,52.5330893
2022-01-16T15:00:00+01:00,43278,43107.55198,43097.42048,43353.94318,42840.89778,43610.46589,42584.37507,43866.98859,42327.85237,3476.788,77.70907411,57.48145417
2022-01-16T16:00:00+01:00,43210,43130.31821,43107.65498,43359.35464,42855.95533,43611.05429,42604.25567,43862.75394,42352.55602,1424.031,88.86604189,54.48879834
2022-01-16T17:00:00+01:00,43361,43181.58083,43130.68635,43384.7646,42876.6081,43638.84285,42622.52985,43892.9211,42368.4516,1664.668,93.07658879,59.52773868
2022-01-16T18:00:00+01:00,43040.5,43150.22953,43122.48759,43383.23882,42861.73636,43643.99005,42600.98512,43904.74128,42340.23389,1468.363,68.7216521,47.50516351
2022-01-16T19:00:00+01:00,43045,43126.84519,43115.44326,43367.92655,42862.95998,43620.40984,42610.47669,43872.89312,42357.9934,887.761,51.61389103,47.66498664
2022-01-16T20:00:00+01:00,42819,43058.43515,43088.49387,43339.69264,42837.29511,43590.89141,42586.09634,43842.09017,42334.89758,1122.672,18.2805577,40.92588882
2022-01-16T21:00:00+01:00,43005.5,43046.67178,43080.94898,43337.84783,42824.05012,43594.74669,42567.15127,43851.64554,42310.25241,1592.682,21.11826679,47.51993156
2022-01-16T22:00:00+01:00,42964.5,43028.41139,43070.36271,43319.5545,42821.17091,43568.74629,42571.97912,43817.93809,42322.78733,640.931,21.43983713,46.29646502
2022-01-16T23:00:00+01:00,43175.5,43061.09775,43079.92064,43330.09874,42829.74255,43580.27683,42579.56445,43830.45492,42329.38636,896.922,43.08056342,53.00261506
2022-01-17T00:00:00+01:00,43051,43058.8538,43077.29149,43321.92115,42832.66183,43566.55081,42588.03218,43811.18047,42343.40252,531.223,45.92286077,49.10609122
2022-01-17T01:00:00+01:00,42869,43016.66407,43058.3559,43305.11916,42811.59265,43551.88241,42564.82939,43798.64567,42318.06614,1191.861,41.82978808,44.01230331
2022-01-17T02:00:00+01:00,42884,42987.18316,43042.50537,43279.28553,42805.7252,43516.0657,42568.94504,43752.84586,42332.16487,1054.669,26.63498176,44.52306989
2022-01-17T03:00:00+01:00,42910.5,42970.14246,43030.50488,43259.55075,42801.45901,43488.59661,42572.41314,43717.64248,42343.36728,1048.688,20.11851843,45.46954304
2022-01-17T04:00:00+01:00,42652.5,42899.55525,42996.1408,43230.68339,42761.59821,43465.22598,42527.05562,43699.76857,42292.51303,1857.126,14.58785972,38.57021958
2022-01-17T05:00:00+01:00,42624.5,42838.43186,42962.35527,43192.68053,42732.03001,43423.0058,42501.70474,43653.33106,42271.37948,1756.348,8.141939745,37.89813069
2022-01-17T06:00:00+01:00,42667.5,42800.447,42935.55025,43176.92371,42694.17679,43418.29716,42452.80333,43659.67062,42211.42987,3773.3,2.680808319,39.63767568
2022-01-17T07:00:00+01:00,42735,42785.90322,42917.31841,43156.2009,42678.43591,43395.0834,42439.55341,43633.9659,42200.67091,2056.747,12.54249718,42.36680244
