time,open,high,low,close,EMA 1 (8),EMA 2 (21),EMA 3 (34),EMA 4 (55),EMA 5 (100),Upper ATR 3,Lower ATR 3,RSI Stoch,RSI
2022-10-31T17:00:00+01:00,20392.5,20397,20362.5,20391,20381.95449,20390.08206,20428.49721,20477.21696,20522.48287,20541.00161,20239.16252,77.21875271,47.82141648
2022-10-31T17:05:00+01:00,20391,20412.5,20347,20347.5,20374.29793,20386.21097,20423.86879,20472.58421,20519.01786,20540.38626,20232.03567,57.71223291,42.86781103
2022-10-31T17:10:00+01:00,20347.5,20382.5,20347,20377,20374.89839,20385.37361,20421.19058,20469.17049,20516.20562,20536.14352,20234.60369,52.85202035,46.88595761
2022-10-31T17:15:00+01:00,20377,20523.5,20375,20482,20398.69875,20394.15782,20424.6654,20469.62869,20515.52828,20565.97989,20222.33576,64.40656106,58.16427223
2022-10-31T17:20:00+01:00,20482,20508.5,20466,20471.5,20414.87681,20401.18893,20427.34166,20469.69552,20514.65644,20569.84513,20232.53273,81.74560909,56.86393369
2022-10-31T17:25:00+01:00,20471.5,20471.5,20416.5,20417,20415.34863,20402.6263,20426.75071,20467.81354,20512.72265,20571.02134,20234.23126,84.93141452,50.54724452
2022-10-31T17:30:00+01:00,20417,20421,20370.5,20380.5,20407.60449,20400.61482,20424.10781,20464.6952,20510.10438,20567.80307,20233.42656,65.67989702,46.79786268
2022-10-31T17:35:00+01:00,20380.5,20402,20377.5,20383.5,20402.24793,20399.05893,20421.78737,20461.79537,20507.59736,20559.55516,20238.56269,49.18361656,47.14488887
2022-10-31T17:40:00+01:00,20383.5,20383.5,20320,20348,20390.19284,20394.41721,20417.57095,20457.73125,20504.43701,20557.05657,20231.77784,37.29291576,43.52678107
2022-10-31T17:45:00+01:00,20348,20380.5,20340.5,20375.5,20386.92776,20392.69746,20415.16689,20454.79442,20501.88381,20552.29115,20233.10377,32.1966536,46.92481291
2022-10-31T17:50:00+01:00,20375.5,20380.5,20352,20363,20381.61048,20389.99769,20412.18593,20451.51605,20499.13363,20544.29898,20235.6964,23.44219856,45.58222592
2022-10-31T17:55:00+01:00,20363,20378.5,20354.5,20367,20378.36371,20387.90699,20409.60387,20448.49761,20496.51712,20536.32961,20239.48437,21.97362821,46.11354349
2022-10-31T18:00:00+01:00,20367,20397.5,20342.5,20362.5,20374.83844,20385.59726,20406.91222,20445.42627,20493.86332,20535.20399,20235.99054,18.88623441,45.57444024
2022-10-31T18:05:00+01:00,20362.5,20382,20341,20374.5,20374.76323,20384.58842,20405.0601,20442.89319,20491.49969,20532.29466,20236.88218,22.72179948,47.34234309
2022-10-31T18:10:00+01:00,20374.5,20377,20367,20375.5,20374.92696,20383.7622,20403.37095,20440.48629,20489.20267,20523.06086,20244.46355,25.73307918,47.49540118
2022-10-31T18:15:00+01:00,20375.5,20404.5,20364.5,20400.5,20380.60986,20385.28382,20403.20689,20439.05821,20487.44618,20523.204,20247.36364,37.55023301,51.3060135
2022-10-31T18:20:00+01:00,20400.5,20412,20394.5,20400.5,20385.02989,20386.66711,20403.05221,20437.68113,20485.72447,20518.48585,20254.84837,45.51485556,51.3060135
2022-10-31T18:25:00+01:00,20400.5,20402,20377,20401.5,20388.68991,20388.01555,20402.96352,20436.38895,20484.05666,20515.77581,20260.2553,55.28151311,51.46940985
2022-10-31T18:30:00+01:00,20401.5,20406.5,20392.5,20400,20391.20327,20389.10505,20402.79417,20435.08934,20482.39217,20510.73957,20267.47053,69.73498077,51.19192172
2022-10-31T18:35:00+01:00,20400,20412,20396,20400.5,20393.26921,20390.14095,20402.66308,20433.85401,20480.77054,20506.51587,20273.76604,84.58411115,51.28619979
2022-10-31T18:40:00+01:00,20400.5,20405,20384.5,20397,20394.09827,20390.7645,20402.33947,20432.53779,20479.11172,20503.21978,20278.30923,94.2085241,50.55012173
2022-10-31T18:45:00+01:00,20397,20399.5,20367,20374.5,20389.7431,20389.28591,20400.74865,20430.46502,20477.0402,20500.67296,20277.89887,72.34079635,45.98130441
2022-10-31T18:50:00+01:00,20374.5,20389,20335,20362.5,20383.68908,20386.85083,20398.56301,20428.03769,20474.77208,20501.85308,20271.84857,39.77635228,43.71213452
2022-10-31T18:55:00+01:00,20362.5,20369,20357,20365,20379.53595,20384.86439,20396.64512,20425.78635,20472.59838,20494.22363,20275.50515,12.94974508,44.32853339
2022-10-31T19:00:00+01:00,20365,20381.5,20363,20371,20377.63907,20383.60399,20395.17969,20423.82969,20470.58653,20489.11614,20278.09184,11.88189792,45.86087025
2022-10-31T19:05:00+01:00,20371,20374,20350,20356,20372.83039,20381.09454,20392.94085,20421.4072,20468.31749,20484.21296,20277.97611,11.88189792,42.6968306
2022-10-31T19:10:00+01:00,20356,20381.5,20353,20381,20374.64586,20381.08594,20392.25851,20419.96409,20466.58843,20482.94591,20279.22598,33.2249458,49.01091364
2022-10-31T19:15:00+01:00,20381,20390.5,20375.5,20390.5,20378.169,20381.94177,20392.15803,20418.9118,20465.08173,20479.7403,20284.14323,56.34285856,51.21091331
2022-10-31T19:20:00+01:00,20390.5,20391.5,20380,20380.5,20378.687,20381.8107,20391.49185,20417.53995,20463.40684,20475.08791,20288.53348,79.62033258,48.82293516
2022-10-31T19:25:00+01:00,20380.5,20396,20379,20382,20379.42322,20381.82791,20390.94946,20416.27067,20461.79482,20472.08532,20291.57049,80.35989008,49.20554845
2022-10-31T19:30:00+01:00,20382,20413,20376.5,20398,20383.5514,20383.2981,20391.35235,20415.61814,20460.53156,20474.92998,20291.66621,81.34210421,53.22282787
2022-10-31T19:35:00+01:00,20398,20438,20396,20426.5,20393.09553,20387.22554,20393.36079,20416.00678,20459.85767,20481.31229,20293.13879,91.39796353,59.38472845
2022-10-31T19:40:00+01:00,20426.5,20452.5,20426,20438,20403.0743,20391.8414,20395.9116,20416.79225,20459.42484,20484.88624,20298.79656,100,61.58376854
2022-10-31T19:45:00+01:00,20438,20455.5,20421,20425,20407.94668,20394.85582,20397.57379,20417.08539,20458.74316,20488.64746,20301.06418,93.27897523,57.77558121
2022-10-31T19:50:00+01:00,20425,20452.5,20425,20452.5,20417.84742,20400.0962,20400.71243,20418.35019,20458.61954,20493.08129,20307.11111,93.27897523,62.98936065
2022-10-31T19:55:00+01:00,20452.5,20452.5,20413.5,20419.5,20418.21466,20401.86018,20401.78601,20418.39126,20457.84489,20496.56062,20307.15974,79.04037892,54.32124634
2022-10-31T20:00:00+01:00,20419.5,20424,20385,20385.5,20410.94473,20400.37289,20400.85538,20417.21657,20456.41232,20496.66616,20304.07963,59.70308428,47.12568376
2022-10-31T20:05:00+01:00,20385.5,20408.5,20365.5,20366,20400.95701,20397.24808,20398.86364,20415.38741,20454.62198,20495.87755,20298.61862,27.79036433,43.56166579
2022-10-31T20:10:00+01:00,20366,20395,20360,20376,20395.41101,20395.31644,20397.55715,20413.98071,20453.0651,20494.40094,20296.23194,13.83312009,45.8244124
2022-10-31T20:15:00+01:00,20376,20384.5,20355,20378.5,20391.65301,20393.78767,20396.46817,20412.71355,20451.58857,20492.11614,20295.45921,11.43306877,46.40294437
2022-10-31T20:20:00+01:00,20378.5,20393,20377,20377,20388.39678,20392.26152,20395.3557,20411.43806,20450.11157,20486.9951,20297.52795,14.34181561,46.08495047
2022-10-31T20:25:00+01:00,20377,20383.5,20368,20378,20386.08639,20390.96502,20394.36395,20410.24385,20448.68362,20482.25334,20299.6767,13.98658339,46.34891476
2022-10-31T20:30:00+01:00,20378,20404.5,20371.5,20404.5,20390.1783,20392.19547,20394.94315,20410.03871,20447.80869,20484.03463,20300.35632,25.17891013,52.92617763
2022-10-31T20:35:00+01:00,20404.5,20413,20404,20405.5,20393.58312,20393.40497,20395.5464,20409.87661,20446.9709,20480.61276,20306.19719,37.3172301,53.15953776
2022-10-31T20:40:00+01:00,20405.5,20412,20404.5,20412,20397.67576,20395.09543,20396.48661,20409.95245,20446.2784,20477.68123,20312.50963,51.69796089,54.73044825
2022-10-31T20:45:00+01:00,20412,20412,20389.5,20389.5,20395.85893,20394.58676,20396.08737,20409.222,20445.15408,20476.095,20313.07851,44.35824532,48.64836499
2022-10-31T20:50:00+01:00,20389.5,20397,20355,20364,20388.77917,20391.80614,20394.25381,20407.60693,20443.54707,20476.49237,20307.11992,27.89056513,42.83810045
2022-10-31T20:55:00+01:00,20364,20373.5,20352.5,20356.5,20381.60602,20388.59649,20392.09645,20405.78168,20441.82336,20471.7337,20305.45928,8.727573773,41.27661654
2022-10-31T21:00:00+01:00,20356.5,20379,20342.5,20354.5,20375.58246,20385.49681,20389.94808,20403.95019,20440.09419,20470.51708,20300.47654,3.55E-15,40.84901202
2022-10-31T21:05:00+01:00,20354.5,20390,20354,20384.5,20377.56413,20385.40619,20389.63676,20403.25554,20438.99331,20472.06787,20298.74452,20.36202906,49.32863826
2022-10-31T21:10:00+01:00,20384.5,20384.5,20366.5,20371,20376.10544,20384.09654,20388.5718,20402.10356,20437.64691,20468.42524,20299.76784,33.02946218,46.12427698
2022-10-31T21:15:00+01:00,20371,20380.5,20358,20365.5,20373.74867,20382.40594,20387.25341,20400.79629,20436.21826,20465.53259,20299.27929,42.62769478,44.84612963
2022-10-31T21:20:00+01:00,20365.5,20387.5,20358.5,20387,20376.69341,20382.82359,20387.23893,20400.30357,20435.24364,20466.2269,20299.42027,45.69995216,50.60805861
2022-10-31T21:25:00+01:00,20387,20387.5,20377.5,20378,20376.98377,20382.38508,20386.71099,20399.50701,20434.1101,20461.97387,20302.79628,51.0009479,48.33184
2022-10-31T21:30:00+01:00,20378,20405,20375,20405,20383.2096,20384.44098,20387.75608,20399.70319,20433.53366,20464.77343,20304.10853,74.73604863,54.88724567
2022-10-31T21:35:00+01:00,20405,20405,20388,20400,20386.9408,20385.85544,20388.45573,20399.71379,20432.86963,20464.09271,20307.61816,81.41882108,53.53272131
2022-10-31T21:40:00+01:00,20400,20409,20395.5,20409,20391.84284,20387.95949,20389.62969,20400.04544,20432.39697,20463.50124,20312.41773,96.78372555,55.65413656
2022-10-31T21:45:00+01:00,20409,20429.5,20408.5,20420.5,20398.2111,20390.91772,20391.39371,20400.77596,20432.16138,20465.56363,20316.2718,96.78372555,58.27539985
2022-10-31T21:50:00+01:00,20420.5,20422.5,20406.5,20406.5,20400.05308,20392.33429,20392.25692,20400.98039,20431.65324,20465.07692,20319.59165,91.98296334,54.08416015
2022-10-31T21:55:00+01:00,20406.5,20407,20392,20392.5,20398.37462,20392.34935,20392.27081,20400.67752,20430.87792,20463.11037,20321.58833,76.52914929,50.19627514
2022-10-31T22:00:00+01:00,20392.5,20400,20387,20399.5,20398.6247,20392.99941,20392.68391,20400.63546,20430.25658,20461.49179,20324.50703,64.6254127,52.05222594
