Dates,10y_2y_bonds_spread,dxy,interest_rates,vix,gdp,pmi,unemployment_rate,cpi,m2(in billions),btc_price
2015-10-03,1.4266666666666665,95.9985,0.25,20.473333333333333,2.0945054945054946,49.33548387096774,5.006451612903226,0.21935483870967742,12202.554838709677,239.79
2015-10-04,1.4433333333333334,96.08,0.25,20.006666666666668,2.0912087912087913,49.303225806451614,5.009677419354839,0.22903225806451613,12205.432258064515,239.5
2015-10-05,1.46,95.7715,0.25,19.54,2.087912087912088,49.27096774193548,5.012903225806451,0.23870967741935484,12208.309677419355,242.0
2015-10-06,1.44,95.463,0.25,19.4,2.0846153846153848,49.23870967741935,5.016129032258064,0.24838709677419357,12211.187096774192,247.36
2015-10-07,1.43,95.573,0.25,18.4,2.0813186813186815,49.20645161290322,5.019354838709678,0.25806451612903225,12214.064516129032,244.0
2015-10-08,1.47,95.297,0.25,17.42,2.078021978021978,49.174193548387095,5.02258064516129,0.267741935483871,12216.94193548387,243.0
2015-10-09,1.47,94.887,0.25,17.08,2.074725274725275,49.14193548387097,5.025806451612903,0.2774193548387097,12219.81935483871,244.82
2015-10-10,1.4575,94.882,0.25,16.776666666666667,2.0714285714285716,49.10967741935484,5.029032258064516,0.2870967741935484,12222.696774193548,246.01
2015-10-11,1.4449999999999998,94.877,0.25,16.473333333333333,2.0681318681318683,49.07741935483871,5.032258064516129,0.2967741935483871,12225.574193548387,247.99
2015-10-12,1.4324999999999999,94.8205,0.25,16.17,2.064835164835165,49.04516129032258,5.035483870967742,0.3064516129032258,12228.451612903225,246.17
2015-10-13,1.42,94.764,0.25,17.67,2.0615384615384618,49.01290322580645,5.038709677419354,0.31612903225806455,12231.329032258063,251.25
2015-10-14,1.42,93.912,0.25,18.03,2.0582417582417585,48.98064516129032,5.041935483870968,0.3258064516129032,12234.206451612903,253.5
2015-10-15,1.43,94.438,0.25,16.05,2.054945054945055,48.94838709677419,5.04516129032258,0.33548387096774196,12237.083870967741,255.19
2015-10-16,1.43,94.73,0.25,15.05,2.0516483516483515,48.91612903225806,5.048387096774193,0.3451612903225807,12239.96129032258,263.45
2015-10-17,1.43,94.8235,0.25,15.026666666666667,2.048351648351648,48.883870967741935,5.051612903225807,0.3548387096774194,12242.838709677419,272.9
2015-10-18,1.43,94.917,0.25,15.003333333333334,2.045054945054945,48.851612903225806,5.054838709677419,0.36451612903225805,12245.716129032258,265.01
2015-10-19,1.43,94.886,0.25,14.98,2.0417582417582416,48.81935483870968,5.058064516129032,0.3741935483870968,12248.593548387096,265.1
2015-10-20,1.42,94.855,0.25,15.75,2.0384615384615383,48.78709677419355,5.061290322580645,0.3838709677419355,12251.470967741936,270.97
2015-10-21,1.4,95.048,0.25,16.7,2.035164835164835,48.754838709677415,5.064516129032258,0.3935483870967742,12254.348387096774,267.8
2015-10-22,1.43,96.404,0.25,14.45,2.0318681318681318,48.72258064516129,5.067741935483871,0.40322580645161293,12257.225806451612,275.83
2015-10-23,1.43,97.044,0.25,14.46,2.0285714285714285,48.69032258064516,5.070967741935483,0.41290322580645167,12260.103225806452,279.21
2015-10-24,1.4233333333333333,96.931,0.25,14.736666666666666,2.025274725274725,48.65806451612903,5.074193548387097,0.42258064516129035,12262.98064516129,284.19
2015-10-25,1.4166666666666665,96.818,0.25,15.013333333333334,2.021978021978022,48.6258064516129,5.077419354838709,0.432258064516129,12265.85806451613,284.79
2015-10-26,1.41,96.8615,0.25,15.29,2.0186813186813186,48.593548387096774,5.080645161290322,0.44193548387096776,12268.735483870967,287.22
2015-10-27,1.4,96.905,0.25,15.43,2.0153846153846153,48.561290322580646,5.083870967741936,0.4516129032258065,12271.612903225807,295.29
2015-10-28,1.37,97.622,0.25,14.33,2.012087912087912,48.52903225806452,5.087096774193548,0.4612903225806452,12274.490322580645,304.5
2015-10-29,1.44,97.215,0.25,14.61,2.0087912087912088,48.49677419354838,5.090322580645161,0.4709677419354839,12277.367741935484,314.88
2015-10-30,1.41,96.915,0.25,15.07,2.0054945054945055,48.464516129032255,5.0935483870967735,0.4806451612903226,12280.245161290322,328.19
2015-10-31,1.4166666666666665,96.9135,0.25,14.763333333333334,2.002197802197802,48.43225806451613,5.096774193548387,0.4903225806451613,12283.122580645162,316.0
2015-11-01,1.4233333333333333,96.912,0.25,14.456666666666667,1.998901098901099,48.4,5.1,0.5,12286.0,330.23
2015-11-02,1.43,97.047,0.25,14.15,1.9956043956043956,48.38666666666666,5.096666666666667,0.5066666666666667,12287.933333333332,365.33
2015-11-03,1.43,97.182,0.25,14.54,1.9923076923076923,48.373333333333335,5.093333333333333,0.5133333333333333,12289.866666666667,405.0
2015-11-04,1.41,97.888,0.25,15.51,1.989010989010989,48.36,5.09,0.52,12291.8,409.24
2015-11-05,1.41,97.986,0.25,15.05,1.9857142857142858,48.346666666666664,5.086666666666666,0.5266666666666666,12293.733333333334,387.14
2015-11-06,1.44,99.15,0.25,14.33,1.9824175824175825,48.33333333333333,5.083333333333333,0.5333333333333333,12295.666666666666,375.56
2015-11-07,1.45,99.072,0.25,15.06,1.9791208791208792,48.32,5.08,0.54,12297.6,384.99
2015-11-08,1.46,98.994,0.25,15.79,1.975824175824176,48.306666666666665,5.076666666666666,0.5466666666666666,12299.533333333333,374.1
2015-11-09,1.47,99.0995,0.25,16.52,1.9725274725274724,48.29333333333333,5.073333333333333,0.5533333333333333,12301.466666666667,381.1
2015-11-10,1.45,99.205,0.25,15.29,1.9692307692307691,48.28,5.069999999999999,0.5599999999999999,12303.4,340.18
2015-11-11,1.44,98.846,0.25,16.06,1.9659340659340658,48.266666666666666,5.066666666666666,0.5666666666666667,12305.333333333334,314.45
2015-11-12,1.43,98.56,0.25,18.37,1.9626373626373625,48.25333333333333,5.0633333333333335,0.5733333333333334,12307.266666666666,336.84
2015-11-13,1.42,98.804,0.25,20.08,1.9593406593406593,48.24,5.06,0.58,12309.2,338.53
2015-11-14,1.41,99.09450000000001,0.25,19.439999999999998,1.956043956043956,48.22666666666667,5.056666666666667,0.5866666666666667,12311.133333333333,333.37
2015-11-15,1.4,99.385,0.25,18.8,1.9527472527472527,48.21333333333333,5.053333333333333,0.5933333333333333,12313.066666666668,320.52
2015-11-16,1.39,99.5255,0.25,18.16,1.9494505494505494,48.2,5.05,0.6,12315.0,332.1
2015-11-17,1.39,99.666,0.25,18.84,1.9461538461538461,48.18666666666667,5.046666666666667,0.6066666666666667,12316.933333333332,336.29
2015-11-18,1.37,99.548,0.25,16.85,1.9428571428571428,48.17333333333333,5.043333333333333,0.6133333333333333,12318.866666666667,335.94
2015-11-19,1.33,99.0,0.25,16.99,1.9395604395604396,48.16,5.04,0.62,12320.8,326.5
2015-11-20,1.33,99.608,0.25,15.47,1.9362637362637363,48.14666666666667,5.036666666666666,0.6266666666666667,12322.733333333334,322.2
2015-11-21,1.3233333333333335,99.682,0.25,15.52,1.9329670329670328,48.13333333333333,5.033333333333333,0.6333333333333333,12324.666666666666,327.84
2015-11-22,1.3166666666666667,99.756,0.25,15.57,1.9296703296703295,48.12,5.03,0.64,12326.6,324.66
2015-11-23,1.31,99.6805,0.25,15.62,1.9263736263736262,48.10666666666667,5.026666666666666,0.6466666666666666,12328.533333333333,323.63
2015-11-24,1.31,99.605,0.25,15.93,1.923076923076923,48.093333333333334,5.023333333333333,0.6533333333333333,12330.466666666667,320.1
2015-11-25,1.3,99.758,0.25,15.19,1.9197802197802196,48.08,5.02,0.6599999999999999,12332.4,329.85
2015-11-26,1.3,99.866,0.25,15.155,1.9164835164835163,48.06666666666666,5.016666666666667,0.6666666666666666,12334.333333333334,354.0
2015-11-27,1.3,100.08,0.25,15.12,1.913186813186813,48.053333333333335,5.013333333333334,0.6733333333333333,12336.266666666666,358.9
2015-11-28,1.29,100.14,0.25,15.456666666666665,1.9098901098901098,48.04,5.01,0.6799999999999999,12338.2,358.6
2015-11-29,1.28,100.2,0.25,15.793333333333333,1.9065934065934065,48.026666666666664,5.006666666666667,0.6866666666666666,12340.133333333333,373.89
2015-11-30,1.27,100.02199999999999,0.25,16.13,1.9032967032967032,48.013333333333335,5.003333333333333,0.6933333333333334,12342.066666666668,376.88
2015-12-01,1.24,99.844,0.265625,14.67,1.9,48.0,5.0,0.7,12344.0,362.59
2015-12-02,1.24,100.02,0.28125,15.91,1.8978021978021977,48.00645161290323,4.993548387096774,0.7225806451612903,12348.064516129032,359.12
2015-12-03,1.37,97.918,0.296875,18.11,1.8956043956043955,48.012903225806454,4.987096774193549,0.7451612903225806,12352.129032258064,360.53
2015-12-04,1.32,98.246,0.3125,14.81,1.8934065934065933,48.01935483870968,4.980645161290322,0.7677419354838709,12356.193548387097,363.17
2015-12-05,1.31,98.4995,0.328125,15.153333333333334,1.8912087912087912,48.0258064516129,4.974193548387097,0.7903225806451613,12360.258064516129,389.79
2015-12-06,1.3,98.753,0.34375,15.496666666666666,1.889010989010989,48.03225806451613,4.967741935483871,0.8129032258064516,12364.322580645161,390.6
2015-12-07,1.29,98.57849999999999,0.359375,15.84,1.8868131868131868,48.038709677419355,4.961290322580645,0.8354838709677419,12368.387096774193,396.7
2015-12-08,1.3,98.404,0.375,17.6,1.8846153846153846,48.04516129032258,4.95483870967742,0.8580645161290322,12372.451612903225,422.0
2015-12-09,1.29,97.391,0.390625,19.61,1.8824175824175824,48.05161290322581,4.948387096774193,0.8806451612903226,12376.516129032258,418.73
2015-12-10,1.29,97.931,0.40625,19.34,1.8802197802197802,48.058064516129036,4.941935483870967,0.9032258064516129,12380.58064516129,414.94
2015-12-11,1.25,97.631,0.421875,24.39,1.878021978021978,48.064516129032256,4.935483870967742,0.9258064516129032,12384.645161290322,457.0
2015-12-12,1.2533333333333334,97.607,0.4375,23.836666666666666,1.8758241758241758,48.07096774193548,4.929032258064516,0.9483870967741935,12388.709677419354,435.61
2015-12-13,1.2566666666666666,97.583,0.453125,23.283333333333335,1.8736263736263736,48.07741935483871,4.922580645161291,0.9709677419354839,12392.774193548386,433.36
2015-12-14,1.26,97.857,0.46875,22.73,1.8714285714285714,48.08387096774194,4.916129032258064,0.9935483870967741,12396.838709677419,442.59
2015-12-15,1.3,98.131,0.484375,20.95,1.8692307692307693,48.090322580645164,4.909677419354838,1.0161290322580645,12400.90322580645,466.01
2015-12-16,1.28,98.58,0.5,17.86,1.867032967032967,48.09677419354839,4.903225806451613,1.0387096774193547,12404.967741935483,454.94
2015-12-17,1.24,99.054,0.5,18.94,1.8648351648351646,48.10322580645161,4.896774193548387,1.0612903225806452,12409.032258064517,455.57
2015-12-18,1.22,98.722,0.5,20.7,1.8626373626373625,48.10967741935484,4.890322580645162,1.0838709677419354,12413.09677419355,463.52
2015-12-19,1.2266666666666666,98.596,0.5,20.03333333333333,1.8604395604395603,48.116129032258065,4.883870967741935,1.1064516129032258,12417.161290322581,462.44
2015-12-20,1.2333333333333334,98.47,0.5,19.366666666666667,1.858241758241758,48.12258064516129,4.877419354838709,1.129032258064516,12421.225806451614,442.62
2015-12-21,1.24,98.3435,0.5,18.7,1.856043956043956,48.12903225806452,4.870967741935484,1.1516129032258065,12425.290322580646,437.52
2015-12-22,1.25,98.217,0.5,16.6,1.8538461538461537,48.13548387096775,4.864516129032258,1.1741935483870967,12429.354838709678,435.65
2015-12-23,1.26,98.395,0.5,15.57,1.8516483516483515,48.14193548387097,4.858064516129032,1.196774193548387,12433.41935483871,442.62
2015-12-24,1.22,97.896,0.5,15.74,1.8494505494505493,48.148387096774194,4.851612903225806,1.2193548387096773,12437.483870967742,456.13
2015-12-25,1.2125,97.847,0.5,16.0325,1.8472527472527471,48.15483870967742,4.84516129032258,1.2419354838709675,12441.548387096775,455.47
2015-12-26,1.205,97.8965,0.5,16.325,1.845054945054945,48.16129032258065,4.838709677419355,1.264516129032258,12445.612903225807,416.51
2015-12-27,1.1975,97.946,0.5,16.6175,1.8428571428571427,48.167741935483875,4.832258064516129,1.2870967741935484,12449.677419354839,422.32
2015-12-28,1.19,98.09299999999999,0.5,16.91,1.8406593406593406,48.1741935483871,4.825806451612903,1.3096774193548386,12453.741935483871,420.24
2015-12-29,1.23,98.24,0.5,16.08,1.8384615384615384,48.18064516129032,4.819354838709677,1.3322580645161288,12457.806451612903,431.79
2015-12-30,1.23,98.263,0.5,17.29,1.8362637362637362,48.18709677419355,4.812903225806451,1.3548387096774193,12461.870967741936,423.55
2015-12-31,1.21,98.693,0.5,18.21,1.834065934065934,48.193548387096776,4.806451612903226,1.3774193548387097,12465.935483870968,429.02
2016-01-01,1.2125,98.74566666666666,0.5,18.8325,1.8318681318681318,48.2,4.8,1.4,12470.0,433.98
2016-01-02,1.2149999999999999,98.79833333333333,0.5,19.455,1.8296703296703296,48.248387096774195,4.8032258064516125,1.3870967741935483,12472.438709677419,432.7
2016-01-03,1.2175,98.851,0.5,20.0775,1.8274725274725274,48.29677419354839,4.806451612903226,1.3741935483870966,12474.877419354838,428.39
2016-01-04,1.22,99.092,0.5,20.7,1.8252747252747252,48.34516129032259,4.809677419354839,1.3612903225806452,12477.316129032259,432.9
2016-01-05,1.21,99.333,0.5,19.34,1.823076923076923,48.39354838709678,4.812903225806451,1.3483870967741935,12479.754838709678,431.84
2016-01-06,1.19,99.256,0.5,20.59,1.8208791208791208,48.44193548387097,4.816129032258065,1.335483870967742,12482.193548387097,428.89
2016-01-07,1.2,98.294,0.5,24.99,1.8186813186813187,48.49032258064516,4.819354838709677,1.3225806451612903,12484.632258064516,458.78
2016-01-08,1.19,98.377,0.5,27.01,1.8164835164835165,48.538709677419355,4.82258064516129,1.3096774193548386,12487.070967741936,454.0
2016-01-09,1.2033333333333334,98.59649999999999,0.5,26.10666666666667,1.8142857142857143,48.587096774193554,4.825806451612904,1.296774193548387,12489.509677419355,449.23
2016-01-10,1.2166666666666666,98.816,0.5,25.203333333333333,1.812087912087912,48.63548387096775,4.829032258064516,1.2838709677419353,12491.948387096774,449.35
2016-01-11,1.23,98.9175,0.5,24.3,1.80989010989011,48.68387096774194,4.832258064516129,1.270967741935484,12494.387096774193,449.26
2016-01-12,1.19,99.019,0.5,22.47,1.8076923076923077,48.73225806451613,4.835483870967742,1.2580645161290323,12496.825806451612,432.04
2016-01-13,1.17,98.886,0.5,25.22,1.8054945054945055,48.78064516129032,4.838709677419355,1.2451612903225806,12499.264516129033,431.11
2016-01-14,1.2,99.07,0.5,23.95,1.8032967032967033,48.82903225806452,4.841935483870968,1.232258064516129,12501.703225806452,429.25
2016-01-15,1.18,98.945,0.5,27.02,1.801098901098901,48.877419354838715,4.845161290322581,1.2193548387096773,12504.14193548387,359.16
2016-01-16,1.18,99.02199999999999,0.5,26.7775,1.7989010989010987,48.92580645161291,4.848387096774194,1.206451612903226,12506.58064516129,388.4
2016-01-17,1.18,99.099,0.5,26.535,1.7967032967032965,48.9741935483871,4.851612903225806,1.1935483870967742,12509.01935483871,382.02
2016-01-18,1.18,99.08850000000001,0.5,26.2925,1.7945054945054943,49.02258064516129,4.854838709677419,1.1806451612903226,12511.45806451613,387.1
2016-01-19,1.18,99.078,0.5,26.05,1.7923076923076922,49.07096774193548,4.858064516129033,1.167741935483871,12513.896774193548,378.93
2016-01-20,1.16,99.063,0.5,27.59,1.79010989010989,49.11935483870968,4.861290322580645,1.1548387096774193,12516.335483870967,419.55
2016-01-21,1.18,99.116,0.5,26.69,1.7879120879120878,49.167741935483875,4.864516129032258,1.1419354838709677,12518.774193548388,411.01
2016-01-22,1.19,99.534,0.5,22.34,1.7857142857142856,49.21612903225807,4.867741935483871,1.129032258064516,12521.212903225807,380.96
2016-01-23,1.1766666666666665,99.408,0.5,22.94333333333333,1.7835164835164834,49.26451612903226,4.870967741935484,1.1161290322580646,12523.651612903226,385.57
2016-01-24,1.1633333333333333,99.282,0.5,23.546666666666667,1.7813186813186812,49.31290322580645,4.874193548387097,1.103225806451613,12526.090322580645,402.77
2016-01-25,1.15,99.1605,0.5,24.15,1.779120879120879,49.36129032258065,4.87741935483871,1.0903225806451613,12528.529032258064,390.96
2016-01-26,1.16,99.039,0.5,22.5,1.7769230769230768,49.40967741935484,4.880645161290323,1.0774193548387097,12530.967741935485,391.41
2016-01-27,1.18,98.919,0.5,23.11,1.7747252747252746,49.458064516129035,4.883870967741935,1.064516129032258,12533.406451612904,394.97
2016-01-28,1.17,98.586,0.5,22.42,1.7725274725274724,49.50645161290323,4.887096774193549,1.0516129032258066,12535.845161290323,378.39
2016-01-29,1.18,99.531,0.5,20.2,1.7703296703296703,49.55483870967742,4.890322580645162,1.0387096774193547,12538.283870967742,377.6
2016-01-30,1.1733333333333333,99.2865,0.5,20.126666666666665,1.768131868131868,49.60322580645162,4.893548387096774,1.0258064516129033,12540.722580645162,376.56
2016-01-31,1.1666666666666665,99.042,0.5,20.053333333333335,1.7659340659340659,49.65161290322581,4.896774193548388,1.0129032258064516,12543.161290322581,365.52
2016-02-01,1.16,98.9245,0.5,19.98,1.7637362637362637,49.7,4.9,1.0,12545.6,371.42
2016-02-02,1.12,98.807,0.5,21.98,1.7615384615384615,49.768965517241384,4.903448275862069,0.996551724137931,12547.810344827587,372.9
2016-02-03,1.16,97.304,0.5,21.65,1.7593406593406593,49.837931034482764,4.906896551724138,0.993103448275862,12550.020689655174,368.98
2016-02-04,1.17,96.557,0.5,21.84,1.7571428571428571,49.90689655172414,4.910344827586207,0.9896551724137931,12552.231034482758,389.96
2016-02-05,1.12,96.964,0.5,23.38,1.754945054945055,49.97586206896552,4.913793103448276,0.9862068965517241,12554.441379310345,386.54
2016-02-06,1.11,96.8195,0.5,24.253333333333334,1.7527472527472527,50.0448275862069,4.9172413793103456,0.9827586206896551,12556.651724137932,373.75
2016-02-07,1.1,96.675,0.5,25.126666666666665,1.7505494505494505,50.11379310344828,4.920689655172414,0.9793103448275862,12558.862068965518,372.01
2016-02-08,1.09,96.3655,0.5,26.0,1.7483516483516484,50.18275862068966,4.924137931034483,0.9758620689655173,12561.072413793105,370.49
2016-02-09,1.05,96.056,0.5,26.54,1.7461538461538462,50.251724137931035,4.927586206896552,0.9724137931034483,12563.28275862069,374.31
2016-02-10,1.0,95.824,0.5,26.29,1.743956043956044,50.320689655172416,4.931034482758621,0.9689655172413794,12565.493103448276,381.17
2016-02-11,0.99,95.603,0.5,28.14,1.7417582417582418,50.389655172413796,4.93448275862069,0.9655172413793104,12567.703448275863,377.99
2016-02-12,1.03,95.966,0.5,25.4,1.7395604395604396,50.45862068965518,4.937931034482759,0.9620689655172414,12569.91379310345,382.94
2016-02-13,1.0325,96.29249999999999,0.5,25.0775,1.7373626373626374,50.52758620689656,4.941379310344828,0.9586206896551724,12572.124137931036,393.0
2016-02-14,1.0350000000000001,96.619,0.5,24.755,1.7351648351648352,50.59655172413793,4.944827586206896,0.9551724137931035,12574.33448275862,408.3
2016-02-15,1.0375,96.75800000000001,0.5,24.432499999999997,1.732967032967033,50.66551724137931,4.948275862068965,0.9517241379310345,12576.544827586207,399.9
2016-02-16,1.04,96.897,0.5,24.11,1.7307692307692308,50.73448275862069,4.951724137931035,0.9482758620689655,12578.755172413794,407.27
2016-02-17,1.07,96.865,0.5,22.31,1.7285714285714284,50.803448275862074,4.955172413793104,0.9448275862068966,12580.96551724138,414.88
2016-02-18,1.04,96.839,0.5,21.64,1.7263736263736262,50.87241379310345,4.958620689655173,0.9413793103448276,12583.175862068965,421.5
2016-02-19,1.0,96.59,0.5,20.53,1.724175824175824,50.94137931034483,4.962068965517242,0.9379310344827586,12585.386206896552,419.85
2016-02-20,0.9966666666666667,96.98750000000001,0.5,20.14666666666667,1.7219780219780219,51.01034482758621,4.9655172413793105,0.9344827586206896,12587.596551724138,438.7
2016-02-21,0.9933333333333333,97.385,0.5,19.763333333333332,1.7197802197802197,51.07931034482759,4.968965517241379,0.9310344827586207,12589.806896551725,440.49
2016-02-22,0.99,97.41,0.5,19.38,1.7175824175824175,51.14827586206897,4.972413793103448,0.9275862068965517,12592.017241379312,440.27
2016-02-23,0.98,97.435,0.5,20.98,1.7153846153846153,51.217241379310344,4.975862068965517,0.9241379310344828,12594.227586206896,421.4
2016-02-24,1.0,97.436,0.5,20.72,1.713186813186813,51.286206896551725,4.979310344827586,0.9206896551724139,12596.437931034483,426.36
2016-02-25,0.99,97.446,0.5,19.11,1.710989010989011,51.355172413793106,4.982758620689655,0.9172413793103449,12598.64827586207,424.88
2016-02-26,0.96,98.148,0.5,19.81,1.7087912087912087,51.42413793103449,4.9862068965517246,0.9137931034482759,12600.858620689656,435.49
2016-02-27,0.96,98.149,0.5,20.056666666666665,1.7065934065934065,51.49310344827587,4.989655172413793,0.9103448275862069,12603.068965517243,434.3
2016-02-28,0.96,98.15,0.5,20.303333333333335,1.7043956043956043,51.56206896551724,4.993103448275862,0.906896551724138,12605.279310344828,434.45
2016-02-29,0.96,98.2445,0.5,20.55,1.7021978021978021,51.63103448275862,4.996551724137931,0.903448275862069,12607.489655172414,438.99
2016-03-01,0.98,98.339,0.5,17.7,1.7,51.7,5.0,0.9,12609.7,434.82
2016-03-02,0.99,98.183,0.5,17.09,1.6967391304347825,51.667741935483875,5.003225806451613,0.9064516129032258,12612.561290322581,422.09
2016-03-03,0.98,97.649,0.5,16.7,1.693478260869565,51.63548387096775,5.006451612903226,0.9129032258064517,12615.422580645161,420.56
2016-03-04,1.0,97.224,0.5,16.86,1.6902173913043477,51.60322580645162,5.009677419354839,0.9193548387096775,12618.283870967742,408.82
2016-03-05,1.0,97.162,0.5,17.023333333333333,1.6869565217391305,51.57096774193548,5.012903225806451,0.9258064516129032,12621.145161290324,397.36
2016-03-06,1.0,97.1,0.5,17.186666666666667,1.683695652173913,51.538709677419355,5.016129032258064,0.932258064516129,12624.006451612904,403.75
2016-03-07,1.0,97.1525,0.5,17.35,1.6804347826086956,51.50645161290323,5.019354838709678,0.9387096774193548,12626.867741935484,412.7
2016-03-08,0.95,97.205,0.5,18.67,1.6771739130434782,51.4741935483871,5.02258064516129,0.9451612903225807,12629.729032258065,411.35
2016-03-09,1.0,97.167,0.5,18.34,1.6739130434782608,51.44193548387097,5.025806451612903,0.9516129032258065,12632.590322580645,413.05
2016-03-10,1.0,96.174,0.5,18.05,1.6706521739130433,51.40967741935484,5.029032258064516,0.9580645161290323,12635.451612903225,416.51
2016-03-11,1.01,96.197,0.5,16.5,1.6673913043478261,51.377419354838715,5.032258064516129,0.9645161290322581,12638.312903225808,420.47
2016-03-12,1.0066666666666666,96.38499999999999,0.5,16.64,1.6641304347826087,51.34516129032259,5.035483870967742,0.9709677419354839,12641.174193548388,410.01
2016-03-13,1.0033333333333334,96.573,0.5,16.78,1.6608695652173913,51.31290322580645,5.038709677419354,0.9774193548387097,12644.035483870968,411.87
2016-03-14,1.0,96.6155,0.5,16.92,1.6576086956521738,51.28064516129032,5.041935483870968,0.9838709677419355,12646.896774193548,415.91
2016-03-15,0.99,96.658,0.5,16.84,1.6543478260869564,51.248387096774195,5.04516129032258,0.9903225806451613,12649.758064516129,415.5
2016-03-16,1.07,95.754,0.5,14.99,1.651086956521739,51.21612903225807,5.048387096774193,0.9967741935483871,12652.61935483871,417.28
2016-03-17,1.04,94.775,0.5,14.44,1.6478260869565218,51.18387096774194,5.051612903225807,1.0032258064516129,12655.480645161291,418.75
2016-03-18,1.04,95.086,0.5,14.02,1.6445652173913043,51.15161290322581,5.054838709677419,1.0096774193548388,12658.341935483872,407.86
2016-03-19,1.0433333333333334,95.2425,0.5,13.943333333333333,1.641304347826087,51.11935483870968,5.058064516129032,1.0161290322580645,12661.203225806452,408.68
2016-03-20,1.0466666666666666,95.399,0.5,13.866666666666665,1.6380434782608695,51.087096774193554,5.061290322580645,1.0225806451612904,12664.064516129032,411.25
2016-03-21,1.05,95.536,0.5,13.79,1.634782608695652,51.05483870967742,5.064516129032258,1.0290322580645161,12666.925806451613,411.88
2016-03-22,1.03,95.673,0.5,14.17,1.6315217391304346,51.02258064516129,5.067741935483871,1.035483870967742,12669.787096774193,417.7
2016-03-23,1.01,96.041,0.5,14.94,1.6282608695652174,50.99032258064516,5.070967741935483,1.0419354838709678,12672.648387096775,418.12
2016-03-24,1.02,96.129,0.5,14.74,1.625,50.958064516129035,5.074193548387097,1.0483870967741935,12675.509677419355,415.3
2016-03-25,1.0150000000000001,96.273,0.5,14.865,1.6217391304347826,50.92580645161291,5.077419354838709,1.0548387096774194,12678.370967741936,416.0
2016-03-26,1.01,96.11949999999999,0.5,14.99,1.6184782608695651,50.89354838709678,5.080645161290322,1.0612903225806452,12681.232258064516,416.71
2016-03-27,1.005,95.966,0.5,15.115,1.6152173913043477,50.86129032258065,5.083870967741936,1.067741935483871,12684.093548387096,427.36
2016-03-28,1.0,95.5735,0.5,15.24,1.6119565217391303,50.82903225806452,5.087096774193548,1.0741935483870968,12686.954838709677,424.06
2016-03-29,1.03,95.181,0.5,13.82,1.608695652173913,50.79677419354839,5.090322580645161,1.0806451612903227,12689.816129032259,416.0
2016-03-30,1.07,94.829,0.5,13.56,1.6054347826086957,50.76451612903226,5.0935483870967735,1.0870967741935484,12692.677419354839,413.12
2016-03-31,1.05,94.628,0.5,13.95,1.6021739130434782,50.73225806451613,5.096774193548387,1.0935483870967744,12695.53870967742,416.02
2016-04-01,1.03,94.608,0.5,13.1,1.5989130434782608,50.7,5.1,1.1,12698.4,417.9
2016-04-02,1.03,94.586,0.5,13.44,1.5956521739130434,50.71,5.09,1.0966666666666667,12700.64,420.3
2016-04-03,1.03,94.564,0.5,13.78,1.592391304347826,50.720000000000006,5.08,1.0933333333333335,12702.88,420.6
2016-04-04,1.03,94.59,0.5,14.12,1.5891304347826085,50.730000000000004,5.069999999999999,1.09,12705.119999999999,420.46
2016-04-05,1.01,94.616,0.5,15.42,1.5858695652173913,50.74,5.06,1.0866666666666667,12707.36,423.75
2016-04-06,1.03,94.5,0.5,14.09,1.5826086956521739,50.75,5.05,1.0833333333333335,12709.6,422.57
2016-04-07,1.0,94.514,0.5,16.16,1.5793478260869565,50.760000000000005,5.04,1.08,12711.84,422.28
2016-04-08,1.02,94.191,0.5,15.36,1.576086956521739,50.77,5.029999999999999,1.0766666666666667,12714.08,418.5
2016-04-09,1.0233333333333334,94.0985,0.5,15.66,1.5728260869565216,50.78,5.02,1.0733333333333335,12716.32,418.47
2016-04-10,1.0266666666666666,94.006,0.5,15.96,1.5695652173913044,50.79,5.01,1.07,12718.56,421.32
2016-04-11,1.03,94.029,0.5,16.26,1.566304347826087,50.800000000000004,5.0,1.0666666666666667,12720.8,423.74
2016-04-12,1.05,94.052,0.5,14.85,1.5630434782608695,50.81,4.989999999999999,1.0633333333333335,12723.039999999999,426.59
2016-04-13,1.02,94.783,0.5,13.84,1.559782608695652,50.82,4.9799999999999995,1.06,12725.28,424.75
2016-04-14,1.03,94.944,0.5,13.72,1.5565217391304347,50.83,4.97,1.0566666666666666,12727.52,426.01
2016-04-15,1.02,94.696,0.5,13.62,1.5532608695652173,50.84,4.96,1.0533333333333335,12729.76,431.48
2016-04-16,1.0233333333333334,94.57900000000001,0.5,13.53,1.5499999999999998,50.85,4.949999999999999,1.05,12732.0,432.04
2016-04-17,1.0266666666666666,94.462,0.5,13.44,1.5467391304347826,50.86,4.9399999999999995,1.0466666666666666,12734.24,428.51
2016-04-18,1.03,94.29050000000001,0.5,13.35,1.5434782608695652,50.870000000000005,4.93,1.0433333333333334,12736.48,430.03
2016-04-19,1.02,94.119,0.5,13.24,1.5402173913043478,50.88,4.92,1.04,12738.72,437.76
2016-04-20,1.05,94.548,0.5,13.28,1.5369565217391303,50.89,4.91,1.0366666666666666,12740.960000000001,443.85
2016-04-21,1.06,94.651,0.5,13.95,1.533695652173913,50.9,4.8999999999999995,1.0333333333333334,12743.2,452.26
2016-04-22,1.05,95.116,0.5,13.22,1.5304347826086955,50.910000000000004,4.89,1.03,12745.44,447.8
