Dates,10y_2y_bonds_spread,dxy,interest_rates,vix,gdp,pmi,unemployment_rate,cpi,m2(in billions),spx,ndx,gold
2008-09-29,1.91,78.45949999999999,2.0,46.71999,-0.6307692307692307,39.29333333333333,6.473333333333334,3.7800000000000002,7958.246666666667,1118.75,1512.0,870.95
2008-09-30,1.85,79.448,2.0,39.39,-0.6604395604395605,39.096666666666664,6.486666666666666,3.74,7961.7733333333335,1169.0,1594.25,871.25
2008-10-01,1.95,79.677,2.0,39.81,-0.6901098901098901,38.9,6.5,3.7,7965.3,1168.5,1578.75,836.6
2008-10-02,2.04,80.58,1.9285714285714286,45.25999,-0.7197802197802199,38.82258064516129,6.509677419354839,3.6161290322580646,7966.929032258065,1124.5,1510.5,835.3
2008-10-03,2.03,80.313,1.8571428571428572,45.14,-0.7494505494505495,38.74516129032258,6.519354838709678,3.532258064516129,7968.558064516129,1108.25,1477.5,843.5166666666667
2008-10-04,2.0366666666666666,80.994,1.7857142857142858,47.44333,-0.7791208791208792,38.66774193548387,6.529032258064516,3.448387096774194,7970.187096774193,1089.9166666666667,1453.8333333333333,851.7333333333333
2008-10-05,2.043333333333333,81.675,1.7142857142857144,49.74666,-0.8087912087912088,38.59032258064516,6.538709677419355,3.3645161290322583,7971.816129032259,1071.5833333333333,1430.1666666666667,859.95
2008-10-06,2.05,81.4265,1.6428571428571428,52.04999,-0.8384615384615386,38.51290322580645,6.548387096774194,3.2806451612903227,7973.445161290323,1053.25,1406.5,887.1
2008-10-07,2.03,81.178,1.5714285714285714,53.67999,-0.8681318681318682,38.435483870967744,6.558064516129032,3.196774193548387,7975.0741935483875,1005.75,1336.5,907.95
2008-10-08,2.07,81.029,1.5,57.53,-0.8978021978021979,38.35806451612903,6.567741935483871,3.112903225806452,7976.703225806452,981.0,1320.0,912.7
2008-10-09,2.19,81.163,1.4761904761904763,63.92,-0.9274725274725275,38.28064516129032,6.577419354838709,3.0290322580645164,7978.332258064516,912.5,1272.0,850.35
2008-10-10,2.27,82.997,1.4523809523809523,69.95,-0.9571428571428573,38.20322580645161,6.587096774193548,2.945161290322581,7979.961290322581,891.0,1282.5,844.5666666666667
2008-10-11,2.2675,82.20750000000001,1.4285714285714286,64.96333,-0.9868131868131869,38.1258064516129,6.596774193548387,2.861290322580645,7981.590322580645,932.9166666666666,1341.1666666666667,838.7833333333333
2008-10-12,2.2649999999999997,81.418,1.4047619047619047,59.97666,-1.0164835164835166,38.04838709677419,6.606451612903226,2.7774193548387096,7983.2193548387095,974.8333333333334,1399.8333333333333,833.0
2008-10-13,2.2624999999999997,81.3905,1.380952380952381,54.98999,-1.0461538461538462,37.97096774193548,6.616129032258065,2.693548387096774,7984.848387096775,1016.75,1458.5,836.9
2008-10-14,2.26,81.363,1.3571428571428572,55.12999,-1.075824175824176,37.89354838709677,6.625806451612903,2.609677419354839,7986.477419354839,1002.25,1366.0,846.7
2008-10-15,2.4,82.449,1.3333333333333333,69.25,-1.1054945054945056,37.81612903225806,6.635483870967742,2.5258064516129033,7988.106451612904,903.25,1229.0,804.45
2008-10-16,2.38,82.455,1.3095238095238095,67.60999,-1.1351648351648354,37.73870967741935,6.645161290322581,2.441935483870968,7989.735483870968,941.0,1323.0,783.35
2008-10-17,2.34,82.413,1.2857142857142858,70.32999,-1.164835164835165,37.66129032258065,6.654838709677419,2.3580645161290326,7991.364516129032,933.5,1311.0,787.8000000000001
2008-10-18,2.2933333333333334,82.75649999999999,1.2619047619047619,64.54332333333333,-1.1945054945054947,37.58387096774194,6.664516129032258,2.274193548387097,7992.993548387097,952.5,1327.3333333333333,792.25
2008-10-19,2.2466666666666666,83.1,1.2380952380952381,58.756656666666665,-1.2241758241758243,37.50645161290323,6.674193548387096,2.1903225806451614,7994.622580645161,971.5,1343.6666666666667,796.7
2008-10-20,2.2,83.54499999999999,1.2142857142857144,52.96999,-1.253846153846154,37.42903225806452,6.683870967741935,2.106451612903226,7996.251612903226,990.5,1360.0,771.65
2008-10-21,2.18,83.99,1.1904761904761905,53.10999,-1.2835164835164836,37.351612903225806,6.693548387096774,2.02258064516129,7997.880645161291,959.25,1292.5,730.55
2008-10-22,2.12,85.37,1.1666666666666667,69.64999,-1.3131868131868134,37.274193548387096,6.703225806451613,1.9387096774193548,7999.509677419355,902.75,1248.0,721.48
2008-10-23,2.09,85.056,1.1428571428571428,67.79999,-1.342857142857143,37.196774193548386,6.712903225806452,1.8548387096774195,8001.13870967742,915.25,1253.5,734.7
2008-10-24,2.19,86.44,1.119047619047619,79.12999,-1.3725274725274728,37.119354838709675,6.72258064516129,1.770967741935484,8002.767741935484,866.0,1191.5,733.4166666666667
2008-10-25,2.1933333333333334,86.687,1.0952380952380953,79.43999333333333,-1.4021978021978023,37.041935483870965,6.732258064516129,1.6870967741935483,8004.3967741935485,850.375,1176.75,732.1333333333333
2008-10-26,2.1966666666666668,86.934,1.0714285714285714,79.74999666666668,-1.431868131868132,36.964516129032255,6.741935483870968,1.6032258064516127,8006.025806451613,834.75,1162.0,730.85
2008-10-27,2.2,86.3455,1.0476190476190477,80.06,-1.4615384615384617,36.88709677419355,6.751612903225806,1.5193548387096776,8007.654838709677,938.75,1308.0,746.65
2008-10-28,2.24,85.757,1.0238095238095237,66.95999,-1.4912087912087915,36.80967741935484,6.761290322580645,1.435483870967742,8009.283870967742,927.0,1294.0,754.55
2008-10-29,2.35,84.655,1.0,69.95999,-1.520879120879121,36.73225806451613,6.7709677419354835,1.3516129032258064,8010.912903225807,961.5,1345.0,738.75
2008-10-30,2.41,84.881,1.0,62.89999,-1.5505494505494508,36.65483870967742,6.780645161290322,1.2677419354838708,8012.541935483871,967.25,1337.0,724.6
2008-10-31,2.45,85.633,1.0,59.89,-1.5802197802197804,36.57741935483871,6.790322580645161,1.1838709677419357,8014.170967741936,967.8125,1338.125,724.2833333333333
2008-11-01,2.47,85.969,1.0,57.81999666666667,-1.6098901098901102,36.5,6.8,1.1,8015.8,968.375,1339.25,723.9666666666667
2008-11-02,2.4899999999999998,86.305,1.0,55.74999333333333,-1.6395604395604397,36.38666666666667,6.816666666666666,1.0666666666666667,8021.676666666667,968.9375,1340.375,723.65
2008-11-03,2.51,85.517,1.0,53.67999,-1.6692307692307695,36.27333333333333,6.833333333333333,1.0333333333333334,8027.553333333333,969.5,1341.5,763.05
2008-11-04,2.42,84.729,1.0,47.73,-1.698901098901099,36.16,6.85,1.0,8033.43,1003.25,1380.5,740.25
2008-11-05,2.37,84.968,1.0,54.56,-1.7285714285714286,36.04666666666667,6.866666666666666,0.9666666666666668,8039.306666666667,958.0,1306.25,732.85
2008-11-06,2.47,86.177,1.0,63.67999,-1.7582417582417584,35.93333333333334,6.883333333333333,0.9333333333333335,8045.183333333333,904.5,1240.5,736.9
2008-11-07,2.5,85.907,1.0,56.09999,-1.787912087912088,35.82,6.8999999999999995,0.9000000000000001,8051.06,936.25,1288.5,740.0
2008-11-08,2.5166666666666666,85.9255,1.0,57.39332666666667,-1.8175824175824176,35.70666666666666,6.916666666666666,0.8666666666666667,8056.9366666666665,931.3333333333334,1277.8333333333333,743.1
2008-11-09,2.533333333333333,85.944,1.0,58.68666333333333,-1.8472527472527476,35.593333333333334,6.933333333333334,0.8333333333333335,8062.8133333333335,926.4166666666666,1267.1666666666667,746.2
2008-11-10,2.55,86.5095,1.0,59.98,-1.8769230769230771,35.480000000000004,6.95,0.8,8068.6900000000005,921.5,1256.5,731.7
2008-11-11,2.5549999999999997,87.075,1.0,61.43999,-1.9065934065934067,35.36666666666667,6.966666666666667,0.7666666666666668,8074.566666666667,893.0,1223.0,712.2
2008-11-12,2.56,87.661,1.0,66.45999,-1.9362637362637363,35.25333333333333,6.983333333333333,0.7333333333333334,8080.443333333334,853.5,1163.5,736.35
2008-11-13,2.6,86.462,1.0,59.82999,-1.9659340659340663,35.14,7.0,0.7000000000000001,8086.320000000001,907.75,1234.5,742.25
2008-11-14,2.5,86.365,1.0,66.31,-1.9956043956043958,35.02666666666667,7.016666666666667,0.6666666666666667,8092.196666666667,861.5,1155.5,740.8666666666667
2008-11-15,2.486666666666667,86.586,1.0,67.25666333333334,-2.025274725274725,34.913333333333334,7.033333333333333,0.6333333333333334,8098.073333333334,858.0,1156.5,739.4833333333333
2008-11-16,2.473333333333333,86.807,1.0,68.20332666666667,-2.0549450549450547,34.8,7.05,0.6000000000000001,8103.950000000001,854.5,1157.5,738.1
2008-11-17,2.46,86.9555,1.0,69.14999,-2.0846153846153848,34.68666666666667,7.066666666666666,0.5666666666666668,8109.826666666667,851.0,1158.5,738.2
2008-11-18,2.38,87.104,1.0,67.64,-2.1142857142857143,34.57333333333334,7.083333333333333,0.5333333333333334,8115.703333333334,866.5,1174.0,734.7
2008-11-19,2.29,87.312,1.0,74.25999,-2.143956043956044,34.46,7.1,0.5000000000000001,8121.58,812.5,1092.5,746.65
2008-11-20,2.1,88.285,1.0,80.85999,-2.1736263736263735,34.346666666666664,7.116666666666666,0.4666666666666668,8127.456666666667,748.25,1039.5,800.4
2008-11-21,2.11,88.191,1.0,72.67,-2.2032967032967035,34.233333333333334,7.133333333333333,0.43333333333333346,8133.333333333334,792.0,1091.0,807.15
2008-11-22,2.0866666666666664,87.043,1.0,70.01333333333334,-2.232967032967033,34.120000000000005,7.1499999999999995,0.40000000000000013,8139.21,810.6666666666666,1109.6666666666667,813.9
2008-11-23,2.0633333333333335,85.895,1.0,67.35666666666667,-2.2626373626373626,34.00666666666667,7.166666666666666,0.3666666666666668,8145.086666666667,829.3333333333334,1128.3333333333333,820.65
2008-11-24,2.04,85.4625,1.0,64.7,-2.292307692307692,33.89333333333333,7.183333333333334,0.3333333333333335,8150.963333333334,848.0,1147.0,820.95
2008-11-25,1.96,85.03,1.0,60.89999,-2.321978021978022,33.78,7.2,0.30000000000000004,8156.84,853.25,1135.5,812.7
2008-11-26,1.9,85.631,1.0,54.92,-2.3516483516483517,33.66666666666667,7.216666666666667,0.2666666666666667,8162.716666666667,886.25,1194.5,816.0
2008-11-27,1.915,85.609,1.0,55.1,-2.3813186813186813,33.553333333333335,7.233333333333333,0.2333333333333334,8168.593333333333,890.75,1190.25,817.98
2008-11-28,1.93,86.517,1.0,55.28,-2.410989010989011,33.44,7.25,0.20000000000000007,8174.47,895.25,1186.0,801.6800000000001
2008-11-29,1.8933333333333333,86.7945,1.0,59.689996666666666,-2.440659340659341,33.32666666666667,7.266666666666667,0.16666666666666674,8180.346666666667,868.75,1155.5,785.38
2008-11-30,1.8566666666666667,87.072,1.0,64.09999333333333,-2.4703296703296704,33.21333333333334,7.283333333333333,0.13333333333333341,8186.223333333333,842.25,1125.0,769.08
2008-12-01,1.82,86.85249999999999,1.0,68.50999,-2.5,33.1,7.3,0.1,8192.1,815.75,1094.5,782.37
2008-12-02,1.78,86.633,0.95,62.98,-2.508888888888889,33.15806451612903,7.316129032258065,0.09677419354838711,8194.732258064516,849.0,1133.0,774.0
2008-12-03,1.8,86.816,0.9,60.71999,-2.517777777777778,33.21612903225807,7.332258064516129,0.0935483870967742,8197.364516129033,868.5,1156.0,767.05
2008-12-04,1.73,86.591,0.85,63.64,-2.526666666666667,33.274193548387096,7.348387096774194,0.0903225806451613,8199.996774193549,847.5,1135.0,756.25
2008-12-05,1.74,87.121,0.8,59.92999,-2.5355555555555553,33.33225806451613,7.364516129032258,0.08709677419354839,8202.629032258064,872.5,1178.0,761.6666666666666
2008-12-06,1.76,86.34049999999999,0.75,59.44999,-2.5444444444444443,33.39032258064516,7.380645161290323,0.08387096774193549,8205.261290322582,883.25,1189.3333333333333,767.0833333333334
2008-12-07,1.78,85.56,0.7,58.969989999999996,-2.5533333333333332,33.4483870967742,7.396774193548387,0.08064516129032259,8207.893548387097,894.0,1200.6666666666667,772.5
2008-12-08,1.8,85.6505,0.6499999999999999,58.48999,-2.562222222222222,33.50645161290323,7.412903225806452,0.07741935483870968,8210.525806451613,904.75,1212.0,777.2
2008-12-09,1.83,85.741,0.6,58.90999,-2.571111111111111,33.564516129032256,7.429032258064516,0.07419354838709678,8213.15806451613,889.5,1217.0,810.4
2008-12-10,1.83,85.44,0.55,55.73,-2.58,33.62258064516129,7.445161290322581,0.07096774193548387,8215.790322580646,895.75,1217.0,821.1
2008-12-11,1.85,83.785,0.5,55.78,-2.588888888888889,33.68064516129032,7.461290322580645,0.06774193548387097,8218.422580645161,875.0,1188.5,822.4
2008-12-12,1.82,83.644,0.44999999999999996,54.28,-2.597777777777778,33.73870967741936,7.47741935483871,0.06451612903225806,8221.054838709679,885.5,1215.0,827.75
2008-12-13,1.8066666666666666,82.88900000000001,0.3999999999999999,55.10666333333334,-2.6066666666666665,33.79677419354839,7.493548387096774,0.061290322580645165,8223.687096774194,881.0833333333334,1208.3333333333333,833.1
2008-12-14,1.7933333333333334,82.134,0.35,55.933326666666666,-2.6155555555555554,33.854838709677416,7.509677419354839,0.05806451612903226,8226.31935483871,876.6666666666666,1201.6666666666667,838.45
2008-12-15,1.78,81.14699999999999,0.29999999999999993,56.75999,-2.6244444444444444,33.91290322580645,7.525806451612903,0.05483870967741936,8228.951612903227,872.25,1195.0,857.85
2008-12-16,1.72,80.16,0.25,52.37,-2.6333333333333333,33.97096774193548,7.541935483870968,0.05161290322580646,8231.583870967743,912.75,1241.0,867.5
2008-12-17,1.47,78.583,0.25,49.84,-2.6422222222222222,34.02903225806452,7.558064516129032,0.048387096774193554,8234.216129032258,903.0,1228.5,852.85
2008-12-18,1.4,79.467,0.25,47.34,-2.651111111111111,34.08709677419355,7.574193548387097,0.04516129032258065,8236.848387096774,892.5,1225.5,838.05
2008-12-19,1.39,81.298,0.25,44.92999,-2.66,34.145161290322584,7.590322580645161,0.041935483870967745,8239.480645161291,881.25,1211.0,841.2166666666666
2008-12-20,1.3566666666666667,81.2285,0.25,44.80666,-2.6688888888888886,34.20322580645161,7.606451612903226,0.03870967741935485,8242.112903225807,877.9166666666666,1206.3333333333333,844.3833333333333
2008-12-21,1.3233333333333333,81.159,0.25,44.68333,-2.6777777777777776,34.26129032258064,7.62258064516129,0.03548387096774194,8244.745161290322,874.5833333333334,1201.6666666666667,847.55
2008-12-22,1.29,81.2465,0.25,44.56,-2.6866666666666665,34.31935483870968,7.638709677419355,0.03225806451612903,8247.37741935484,871.25,1197.0,840.2
2008-12-23,1.28,81.334,0.25,45.01999,-2.6955555555555555,34.37741935483871,7.654838709677419,0.029032258064516134,8250.009677419355,858.5,1184.5,847.95
2008-12-24,1.3,81.04,0.25,44.20999,-2.7044444444444444,34.435483870967744,7.670967741935484,0.025806451612903236,8252.64193548387,865.0,1180.0,858.575
2008-12-25,1.2850000000000001,81.017,0.25,43.79499,-2.7133333333333334,34.49354838709677,7.687096774193548,0.022580645161290325,8255.274193548388,867.0,1184.25,869.2
2008-12-26,1.27,80.892,0.25,43.37999,-2.7222222222222223,34.5516129032258,7.703225806451613,0.019354838709677427,8257.906451612904,869.0,1188.5,872.9
2008-12-27,1.2966666666666666,80.934,0.25,43.55332333333333,-2.7311111111111113,34.60967741935484,7.719354838709677,0.016129032258064516,8260.53870967742,869.5,1184.1666666666667,876.6
2008-12-28,1.3233333333333335,80.976,0.25,43.72665666666667,-2.7399999999999998,34.66774193548387,7.735483870967742,0.012903225806451618,8263.170967741937,870.0,1179.8333333333333,880.3
2008-12-29,1.35,80.7895,0.25,43.89999,-2.7488888888888887,34.725806451612904,7.751612903225806,0.00967741935483872,8265.803225806452,870.5,1175.5,873.8
2008-12-30,1.36,80.603,0.25,41.62999,-2.7577777777777777,34.78387096774193,7.767741935483871,0.006451612903225809,8268.435483870968,888.25,1206.0,881.7
2008-12-31,1.49,81.152,0.25,40.0,-2.7666666666666666,34.84193548387097,7.783870967741935,0.0032258064516129115,8271.067741935485,900.0,1212.5,880.88
2009-01-01,1.5350000000000001,81.009,0.25,39.594995,-2.7755555555555556,34.9,7.8,0.0,8273.7,912.75,1232.75,875.35
2009-01-02,1.58,81.839,0.25,39.18999,-2.7844444444444445,34.91935483870967,7.816129032258065,0.0064516129032258064,8274.648387096775,925.5,1253.0,870.0666666666667
2009-01-03,1.6233333333333333,82.22749999999999,0.25,39.15332333333333,-2.7933333333333334,34.938709677419354,7.832258064516129,0.012903225806451613,8275.59677419355,926.1666666666666,1257.0,864.7833333333333
2009-01-04,1.6666666666666667,82.616,0.25,39.11665666666667,-2.8022222222222224,34.95806451612903,7.848387096774194,0.01935483870967742,8276.545161290323,926.8333333333334,1261.0,859.5
2009-01-05,1.71,82.7525,0.25,39.07999,-2.811111111111111,34.97741935483871,7.864516129032258,0.025806451612903226,8277.493548387098,927.5,1265.0,863.9
2009-01-06,1.71,82.889,0.25,38.56,-2.82,34.99677419354838,7.880645161290323,0.03225806451612903,8278.441935483872,930.5,1271.0,843.05
2009-01-07,1.7,82.412,0.25,43.39,-2.828888888888889,35.016129032258064,7.896774193548387,0.03870967741935484,8279.390322580646,905.25,1239.5,856.9
2009-01-08,1.64,81.687,0.25,42.56,-2.8377777777777777,35.03548387096774,7.912903225806452,0.04516129032258064,8280.33870967742,906.75,1249.5,854.15
2009-01-09,1.68,82.663,0.25,42.81999,-2.8466666666666667,35.05483870967742,7.929032258064516,0.05161290322580645,8281.287096774195,885.5,1221.5,843.0833333333334
2009-01-10,1.6533333333333333,82.976,0.25,43.82666,-2.8555555555555556,35.07419354838709,7.945161290322581,0.05806451612903226,8282.235483870969,879.6666666666666,1216.3333333333333,832.0166666666667
2009-01-11,1.6266666666666667,83.289,0.25,44.833330000000004,-2.8644444444444446,35.093548387096774,7.961290322580645,0.06451612903225806,8283.183870967743,873.8333333333334,1211.1666666666667,820.95
2009-01-12,1.6,83.697,0.25,45.84,-2.873333333333333,35.11290322580645,7.97741935483871,0.07096774193548387,8284.132258064517,868.0,1206.0,822.0
2009-01-13,1.57,84.105,0.25,43.26999,-2.882222222222222,35.13225806451613,7.993548387096775,0.07741935483870968,8285.080645161292,868.5,1204.0,811.66
2009-01-14,1.51,84.263,0.25,49.14,-2.891111111111111,35.151612903225804,8.009677419354839,0.08387096774193549,8286.029032258066,839.75,1165.5,818.055
2009-01-15,1.5,84.44,0.25,51.0,-2.9,35.170967741935485,8.025806451612903,0.09032258064516129,8286.97741935484,839.25,1177.25,843.15
2009-01-16,1.63,84.212,0.25,46.10999,-2.908888888888889,35.19032258064516,8.041935483870969,0.0967741935483871,8287.925806451614,848.5,1197.0,840.8033333333333
2009-01-17,1.64,84.467,0.25,48.74499,-2.917777777777778,35.20967741935484,8.058064516129033,0.1032258064516129,8288.874193548387,834.3333333333334,1180.5,838.4566666666667
2009-01-18,1.65,84.722,0.25,51.37999000000001,-2.9266666666666667,35.229032258064514,8.074193548387097,0.10967741935483871,8289.822580645161,820.1666666666666,1164.0,836.11
2009-01-19,1.66,85.469,0.25,54.014990000000004,-2.9355555555555553,35.248387096774195,8.09032258064516,0.11612903225806452,8290.770967741935,806.0,1147.5,857.5
2009-01-20,1.67,86.216,0.25,56.64999,-2.944444444444444,35.26774193548387,8.106451612903227,0.12258064516129032,8291.71935483871,821.375,1164.5,854.18
2009-01-21,1.78,85.453,0.25,46.42,-2.953333333333333,35.28709677419355,8.12258064516129,0.12903225806451613,8292.667741935484,836.75,1181.5,856.985
2009-01-22,1.87,85.52,0.25,47.28999,-2.962222222222222,35.306451612903224,8.138709677419355,0.13548387096774195,8293.616129032258,825.5,1172.25,899.87
2009-01-23,1.82,85.582,0.25,47.26999,-2.971111111111111,35.325806451612905,8.15483870967742,0.14193548387096774,8294.564516129032,823.5,1164.25,901.0366666666666
2009-01-24,1.83,84.98599999999999,0.25,46.743323333333336,-2.98,35.34516129032258,8.170967741935485,0.14838709677419354,8295.512903225806,825.9166666666666,1169.3333333333333,902.2033333333334
2009-01-25,1.84,84.39,0.25,46.216656666666665,-2.988888888888889,35.36451612903226,8.187096774193549,0.15483870967741936,8296.46129032258,828.3333333333334,1174.4166666666667,903.37
2009-01-26,1.85,84.408,0.25,45.68999,-2.9977777777777774,35.383870967741935,8.203225806451613,0.16129032258064516,8297.409677419355,830.75,1179.5,899.15
2009-01-27,1.72,84.426,0.25,42.25,-3.006666666666667,35.403225806451616,8.219354838709679,0.16774193548387098,8298.35806451613,839.25,1185.75,887.55
2009-01-28,1.82,84.672,0.25,39.65999,-3.0155555555555553,35.42258064516129,8.235483870967743,0.17419354838709677,8299.306451612903,871.5,1231.25,908.7
2009-01-29,1.92,85.537,0.25,42.62999,-3.0244444444444443,35.44193548387097,8.251612903225807,0.18064516129032257,8300.254838709678,842.75,1206.0,927.8
2009-01-30,1.93,85.999,0.25,44.84,-3.033333333333333,35.461290322580645,8.26774193548387,0.1870967741935484,8301.203225806452,822.5,1179.25,920.2433333333333
2009-01-31,1.91,86.061,0.25,45.06666333333334,-3.042222222222222,35.480645161290326,8.283870967741937,0.1935483870967742,8302.151612903226,822.0833333333334,1182.4166666666667,912.6866666666666
2009-02-01,1.8900000000000001,86.123,0.25,45.293326666666665,-3.051111111111111,35.5,8.3,0.2,8303.1,821.6666666666666,1185.5833333333333,905.13
2009-02-02,1.87,85.5865,0.25,45.51999,-3.06,35.517857142857146,8.314285714285715,0.17857142857142858,8305.464285714286,821.25,1188.75,900.33
2009-02-03,1.93,85.05,0.25,43.06,-3.068888888888889,35.535714285714285,8.32857142857143,0.15714285714285714,8307.828571428572,831.5,1207.75,905.8
2009-02-04,1.97,85.731,0.25,43.84999,-3.0777777777777775,35.55357142857143,8.342857142857143,0.13571428571428573,8310.192857142858,829.75,1214.0,915.08
2009-02-05,1.97,86.057,0.25,43.73,-3.0866666666666664,35.57142857142857,8.357142857142858,0.11428571428571428,8312.557142857144,840.5,1234.5,911.5
2009-02-06,2.06,85.286,0.25,43.37,-3.0955555555555554,35.589285714285715,8.371428571428572,0.09285714285714285,8314.921428571428,867.75,1275.75,905.85
2009-02-07,2.046666666666667,85.087,0.25,43.46,-3.1044444444444443,35.607142857142854,8.385714285714286,0.07142857142857142,8317.285714285714,866.8333333333334,1275.75,900.1999999999999
2009-02-08,2.033333333333333,84.888,0.25,43.55,-3.1133333333333333,35.625,8.4,0.04999999999999999,8319.65,865.9166666666666,1275.75,894.55
2009-02-09,2.02,85.23400000000001,0.25,43.64,-3.1222222222222222,35.642857142857146,8.414285714285715,0.028571428571428553,8322.014285714286,865.0,1275.75,915.26
2009-02-10,1.98,85.58,0.25,46.67,-3.131111111111111,35.660714285714285,8.428571428571429,0.0071428571428571175,8324.378571428571,827.0,1232.5,939.01
2009-02-11,1.85,85.776,0.25,44.53,-3.1399999999999997,35.67857142857143,8.442857142857143,-0.014285714285714318,8326.742857142857,831.5,1224.5,946.65
2009-02-12,1.86,86.03,0.25,41.25,-3.1488888888888886,35.69642857142857,8.457142857142857,-0.035714285714285754,8329.107142857143,835.5,1245.25,941.7
2009-02-13,1.92,86.041,0.25,42.92999,-3.1577777777777776,35.714285714285715,8.471428571428572,-0.05714285714285716,8331.471428571429,820.0,1229.25,941.6833333333334
2009-02-14,1.8824999999999998,86.3505,0.25,44.362489999999994,-3.1666666666666665,35.732142857142854,8.485714285714286,-0.07857142857142863,8333.835714285715,808.5,1213.6666666666667,941.6666666666666
2009-02-15,1.845,86.66,0.25,45.79499,-3.1755555555555555,35.75,8.5,-0.10000000000000003,8336.2,797.0,1198.0833333333333,941.65
2009-02-16,1.8075,87.229,0.25,47.22749,-3.1844444444444444,35.767857142857146,8.514285714285714,-0.1214285714285715,8338.564285714285,785.5,1182.5,970.25
2009-02-17,1.77,87.798,0.25,48.65999,-3.1933333333333334,35.785714285714285,8.528571428571428,-0.1428571428571429,8340.92857142857,782.5,1181.25,984.4
2009-02-18,1.77,88.007,0.25,48.45999,-3.202222222222222,35.80357142857143,8.542857142857143,-0.1642857142857143,8343.292857142857,779.5,1180.0,974.65
2009-02-19,1.84,87.468,0.25,47.07999,-3.2111111111111112,35.82142857142857,8.557142857142857,-0.18571428571428578,8345.657142857142,779.5,1170.5,992.9
2009-02-20,1.82,86.488,0.25,49.29999,-3.2199999999999998,35.839285714285715,8.571428571428571,-0.20714285714285718,8348.021428571428,769.5,1171.75,992.5166666666667
2009-02-21,1.82,86.8775,0.25,50.40666,-3.2288888888888887,35.857142857142854,8.585714285714285,-0.22857142857142865,8350.385714285714,761.3333333333334,1159.75,992.1333333333333
2009-02-22,1.82,87.267,0.25,51.513329999999996,-3.2377777777777776,35.875,8.6,-0.25000000000000006,8352.75,753.1666666666666,1147.75,991.75
2009-02-23,1.82,87.02199999999999,0.25,52.62,-3.2466666666666666,35.892857142857146,8.614285714285714,-0.2714285714285715,8355.114285714286,745.0,1135.75,962.35
2009-02-24,1.77,86.777,0.25,45.48999,-3.2555555555555555,35.910714285714285,8.628571428571428,-0.2928571428571429,8357.478571428572,768.75,1163.5,953.68
2009-02-25,1.86,87.889,0.25,44.67,-3.264444444444444,35.92857142857143,8.642857142857142,-0.31428571428571433,8359.842857142856,761.5,1154.0,945.63
2009-02-26,1.9,87.828,0.25,44.65999,-3.2733333333333334,35.94642857142857,8.657142857142857,-0.3357142857142858,8362.207142857142,752.0,1132.25,942.75
2009-02-27,2.02,88.166,0.25,46.34999,-3.282222222222222,35.964285714285715,8.67142857142857,-0.35714285714285726,8364.571428571428,734.25,1117.0,937.2
2009-02-28,2.02,88.57900000000001,0.25,48.44999,-3.291111111111111,35.982142857142854,8.685714285714285,-0.3785714285714286,8366.935714285713,724.6666666666666,1106.6666666666667,931.65
2009-03-01,2.02,88.992,0.25,50.54999,-3.3,36.0,8.7,-0.4,8369.3,715.0833333333334,1096.3333333333333,926.1
2009-03-02,2.02,89.1225,0.25,52.64999,-3.3076086956521737,36.11290322580645,8.709677419354838,-0.40967741935483876,8369.416129032257,705.5,1086.0,916.1
2009-03-03,2.02,89.253,0.25,50.92999,-3.3152173913043477,36.225806451612904,8.719354838709677,-0.41935483870967744,8369.532258064515,689.5,1072.0,906.5
2009-03-04,2.04,88.511,0.25,47.56,-3.3228260869565216,36.33870967741935,8.729032258064516,-0.42903225806451617,8369.648387096773,708.5,1101.0,932.005
2009-03-05,1.93,89.073,0.25,50.17,-3.3304347826086955,36.45161290322581,8.738709677419354,-0.43870967741935485,8369.764516129031,686.0,1083.0,939.3
2009-03-06,1.92,88.512,0.25,49.32999,-3.3380434782608694,36.564516129032256,8.748387096774193,-0.4483870967741936,8369.880645161289,687.75,1076.5,933.6033333333334
2009-03-07,1.9233333333333333,88.8725,0.25,49.44665666666667,-3.3456521739130434,36.67741935483871,8.758064516129032,-0.45806451612903226,8369.996774193547,681.875,1061.75,927.9066666666666
2009-03-08,1.9266666666666665,89.233,0.25,49.56332333333333,-3.3532608695652173,36.79032258064516,8.76774193548387,-0.467741935483871,8370.112903225805,676.0,1047.0,922.21
2009-03-09,1.93,88.9255,0.25,49.67999,-3.360869565217391,36.903225806451616,8.77741935483871,-0.4774193548387097,8370.229032258065,716.0,1106.0,897.9
2009-03-10,1.98,88.618,0.25,44.37,-3.368478260869565,37.016129032258064,8.787096774193548,-0.4870967741935484,8370.345161290323,720.5,1125.0,909.305
2009-03-11,1.92,87.646,0.25,43.60999,-3.376086956521739,37.12903225806451,8.796774193548387,-0.4967741935483871,8370.46129032258,751.5,1164.5,927.15
2009-03-12,1.86,87.422,0.25,41.17999,-3.383695652173913,37.24193548387097,8.806451612903226,-0.5064516129032258,8370.577419354839,754.5,1168.0,929.77
2009-03-13,1.91,87.428,0.25,42.35999,-3.391304347826087,37.354838709677416,8.816129032258065,-0.5161290322580645,8370.693548387097,754.3333333333334,1162.75,927.8133333333333
2009-03-14,1.93,87.1985,0.25,42.819990000000004,-3.398913043478261,37.46774193548387,8.825806451612904,-0.5258064516129033,8370.809677419355,754.1666666666666,1157.5,925.8566666666667
