time,open,high,low,close,"T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: Open","T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: High","T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: Low","T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: Close","USIRYY, BUREAU OF LABOUR STATISTICS: Open","USIRYY, BUREAU OF LABOUR STATISTICS: High","USIRYY, BUREAU OF LABOUR STATISTICS: Low","USIRYY, BUREAU OF LABOUR STATISTICS: Close","USINTR, FEDERAL RESERVE: Open","USINTR, FEDERAL RESERVE: High","USINTR, FEDERAL RESERVE: Low","USINTR, FEDERAL RESERVE: Close","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: Open","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: High","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: Low","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: Close",Volume,Volume MA
2001-01-31T01:00:00+01:00,111,111.18,110.4,110.47,0.57,0.57,0.57,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-01T01:00:00+01:00,110.3,110.32,109.4,109.63,0.55,0.55,0.55,0.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-02T01:00:00+01:00,109.97,110.52,109.57,110.3,0.52,0.52,0.52,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-04T23:00:00+01:00,110.2,110.36,109.48,109.96,0.5,0.5,0.5,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-06T01:00:00+01:00,110.01,110.93,109.92,110.75,0.5,0.5,0.5,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-07T01:00:00+01:00,110.67,111.23,110.48,110.96,0.4,0.4,0.4,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-08T01:00:00+01:00,111.07,112.22,110.98,111.99,0.37,0.37,0.37,0.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-09T01:00:00+01:00,111.99,112.57,111.39,111.57,0.36,0.36,0.36,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-11T23:00:00+01:00,111.65,111.66,111.04,111.24,0.38,0.38,0.38,0.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-13T01:00:00+01:00,111.09,112.25,111.04,112.01,0.32,0.32,0.32,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-14T01:00:00+01:00,111.97,112.26,111.75,112.12,0.29,0.29,0.29,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-15T01:00:00+01:00,112.08,113.28,111.97,113.12,0.3,0.3,0.3,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-16T01:00:00+01:00,113.08,113.12,112.05,112.45,0.36,0.36,0.36,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-18T23:00:00+01:00,112.43,112.65,111.68,111.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-20T01:00:00+01:00,111.92,113.29,111.7,112.7,0.38,0.38,0.38,0.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-21T01:00:00+01:00,112.83,113.35,112.27,113.06,0.46,0.46,0.46,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-22T01:00:00+01:00,112.89,113.62,112.67,113.26,0.52,0.52,0.52,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-23T01:00:00+01:00,113.43,113.55,111.89,112.11,0.57,0.57,0.57,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-25T23:00:00+01:00,112.17,113.07,112.09,112.76,0.59,0.59,0.59,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-27T01:00:00+01:00,112.99,113.02,111.94,112.32,0.52,0.52,0.52,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-02-28T01:00:00+01:00,112.24,112.43,111.7,111.93,0.51,0.51,0.51,0.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-01T01:00:00+01:00,112.04,112.08,111.23,111.3,0.46,0.46,0.46,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-02T01:00:00+01:00,111.37,111.57,110.82,111.14,0.47,0.47,0.47,0.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-04T23:00:00+01:00,111.13,111.71,111,111.57,0.49,0.49,0.49,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-06T01:00:00+01:00,111.64,111.86,111.13,111.15,0.5,0.5,0.5,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-07T01:00:00+01:00,111.17,112.01,110.93,111.73,0.49,0.49,0.49,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-08T01:00:00+01:00,111.78,111.98,111.29,111.44,0.46,0.46,0.46,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-09T01:00:00+01:00,111.4,111.73,111.01,111.5,0.48,0.48,0.48,0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-11T23:00:00+01:00,111.47,112.16,111.38,111.99,0.46,0.46,0.46,0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-13T01:00:00+01:00,111.9,113.31,111.83,113.14,0.49,0.49,0.49,0.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-14T01:00:00+01:00,113.08,113.83,112.49,113.65,0.52,0.52,0.52,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-15T01:00:00+01:00,113.64,115.19,113.43,114.65,0.59,0.59,0.59,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-16T01:00:00+01:00,114.86,115.76,114.77,115.4,0.52,0.52,0.52,0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-18T23:00:00+01:00,115.26,115.63,114.69,115.17,0.5,0.5,0.5,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-20T01:00:00+01:00,115.1,115.11,114.11,114.2,0.54,0.54,0.54,0.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-21T01:00:00+01:00,113.88,115.77,113.79,115.45,0.56,0.56,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-22T01:00:00+01:00,115.46,116.79,115.41,116.26,0.56,0.56,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-23T01:00:00+01:00,116.29,116.48,115.29,115.99,0.56,0.56,0.56,0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-26T00:00:00+02:00,116.05,116.07,115.14,115.19,0.58,0.58,0.58,0.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-27T02:00:00+02:00,115.03,115.87,114.95,115.42,0.59,0.59,0.59,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-28T02:00:00+02:00,115.37,116.15,115.28,116.02,0.67,0.67,0.67,0.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-29T02:00:00+02:00,115.98,116.8,115.92,116.63,0.71,0.71,0.71,0.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-03-30T02:00:00+02:00,116.57,117.63,116.48,117.48,0.75,0.75,0.75,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-01T23:00:00+02:00,117.7,117.82,116.89,117.38,0.76,0.76,0.76,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-03T01:00:00+02:00,117.26,117.44,115.63,115.67,0.79,0.79,0.79,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-04T01:00:00+02:00,115.57,116,114.83,115.13,0.82,0.82,0.82,0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-05T01:00:00+02:00,115.09,115.66,114.36,115.57,0.79,0.79,0.79,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-06T01:00:00+02:00,115.49,115.87,114.51,114.66,0.82,0.82,0.82,0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-08T23:00:00+02:00,114.71,115.14,114.61,114.95,0.83,0.83,0.83,0.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-10T01:00:00+02:00,115.53,116.13,115.03,116.06,0.85,0.85,0.85,0.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-11T01:00:00+02:00,115.84,116.66,115.63,116.08,0.83,0.83,0.83,0.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-12T01:00:00+02:00,116.04,116.22,115.29,115.52,0.81,0.81,0.81,0.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-15T23:00:00+02:00,116.37,116.53,116.09,116.12,0.79,0.79,0.79,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-17T01:00:00+02:00,115.97,116.85,115.56,116.52,0.8,0.8,0.8,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-18T01:00:00+02:00,116.43,117.56,115.68,116.07,0.88,0.88,0.88,0.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-19T01:00:00+02:00,116.23,116.44,114.92,114.96,0.98,0.98,0.98,0.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-20T01:00:00+02:00,114.69,115.05,114.23,114.41,1.03,1.03,1.03,1.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-22T23:00:00+02:00,114.19,115.1,113.86,114.73,1.05,1.05,1.05,1.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-24T01:00:00+02:00,114.8,115.31,114.41,115.18,1.06,1.06,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-25T01:00:00+02:00,115.29,115.54,114.61,115,1.08,1.08,1.08,1.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-26T01:00:00+02:00,114.87,115.22,114.41,114.5,1.06,1.06,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-27T01:00:00+02:00,114.55,115.85,114.34,115.6,1.06,1.06,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-04-29T23:00:00+02:00,115.67,116.14,115.47,115.88,1.05,1.05,1.05,1.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-01T01:00:00+02:00,115.71,116.02,115.11,115.27,1.07,1.07,1.07,1.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-02T01:00:00+02:00,115.19,115.6,114.96,115.17,1.04,1.04,1.04,1.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-03T01:00:00+02:00,114.88,115.53,114.71,115.3,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-04T01:00:00+02:00,115.28,115.41,114.27,114.86,1.07,1.07,1.07,1.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-06T23:00:00+02:00,115.16,115.36,115.09,115.32,1.09,1.09,1.09,1.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-08T01:00:00+02:00,115.25,116.19,115.2,116.08,1.14,1.14,1.14,1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-09T01:00:00+02:00,116,116.34,115.89,116.1,1.13,1.13,1.13,1.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-10T01:00:00+02:00,115.92,116.71,115.35,116.39,1.14,1.14,1.14,1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-11T01:00:00+02:00,116.35,117.08,116.32,116.81,1.15,1.15,1.15,1.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-13T23:00:00+02:00,116.96,117.34,116.82,117.13,1.17,1.17,1.17,1.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-15T01:00:00+02:00,117.2,117.28,116.56,116.74,1.22,1.22,1.22,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-16T01:00:00+02:00,116.53,117.14,115.97,116.16,1.23,1.23,1.23,1.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-17T01:00:00+02:00,116.16,116.51,115.74,116.11,1.13,1.13,1.13,1.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-18T01:00:00+02:00,116.15,116.87,116.09,116.36,1.04,1.04,1.04,1.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-20T23:00:00+02:00,116.37,116.88,116.14,116.5,1.04,1.04,1.04,1.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-22T01:00:00+02:00,116.59,117.98,116.48,117.66,1.08,1.08,1.08,1.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-23T01:00:00+02:00,117.71,118.42,117.43,118.25,1.12,1.12,1.12,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-24T01:00:00+02:00,118.47,118.76,117.85,118.34,1.2,1.2,1.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-25T01:00:00+02:00,118.3,118.6,117.78,118.04,1.21,1.21,1.21,1.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-29T01:00:00+02:00,118.04,118.67,118,118.27,1.21,1.21,1.21,1.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-30T01:00:00+02:00,118.41,118.48,117.97,118.21,1.2,1.2,1.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-05-31T01:00:00+02:00,118.3,119.29,118.18,119.09,1.21,1.21,1.21,1.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-01T01:00:00+02:00,119.11,119.39,118.67,118.96,1.17,1.17,1.17,1.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-03T23:00:00+02:00,119.14,119.43,118.46,119.18,1.16,1.16,1.16,1.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-05T01:00:00+02:00,119.2,119.64,118.64,118.7,1.17,1.17,1.17,1.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-06T01:00:00+02:00,118.63,119.63,118.32,119.37,1.15,1.15,1.15,1.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-07T01:00:00+02:00,119.48,119.63,118.94,119.07,1.19,1.19,1.19,1.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-08T01:00:00+02:00,119.08,119.66,118.99,119.2,1.21,1.21,1.21,1.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-10T23:00:00+02:00,119.35,120.33,118.96,120.08,1.21,1.21,1.21,1.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-12T01:00:00+02:00,120.15,120.32,119.37,119.42,1.18,1.18,1.18,1.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-13T01:00:00+02:00,119.31,119.56,118.78,118.99,1.2,1.2,1.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-14T01:00:00+02:00,118.86,119.51,117.93,118.05,1.22,1.22,1.22,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-15T01:00:00+02:00,117.99,118.33,117.43,118.25,1.26,1.26,1.26,1.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-17T23:00:00+02:00,118.2,118.7,118.01,118.41,1.29,1.29,1.29,1.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-19T01:00:00+02:00,118.48,119.22,118.38,119.03,1.27,1.27,1.27,1.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-20T01:00:00+02:00,119.07,119.62,118.99,119.09,1.26,1.26,1.26,1.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-21T01:00:00+02:00,119.16,119.28,118.74,118.96,1.23,1.23,1.23,1.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-22T01:00:00+02:00,118.73,118.73,118.72,118.72,1.21,1.21,1.21,1.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-24T23:00:00+02:00,118.76,118.79,118.11,118.45,1.2,1.2,1.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-26T01:00:00+02:00,118.44,118.51,117.85,118.14,1.21,1.21,1.21,1.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-27T01:00:00+02:00,118.09,118.54,117.79,118.41,1.2,1.2,1.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-28T01:00:00+02:00,118.49,120.13,118.34,119.95,1.13,1.13,1.13,1.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-06-29T01:00:00+02:00,120.07,120.13,119.43,119.45,1.17,1.17,1.17,1.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-01T23:00:00+02:00,119.39,119.96,119.24,119.69,1.16,1.16,1.16,1.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-03T01:00:00+02:00,119.59,119.78,119.29,119.45,1.17,1.17,1.17,1.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-04T01:00:00+02:00,119.6,120.08,119.52,119.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-05T01:00:00+02:00,120.25,120.99,119.86,120.92,1.2,1.2,1.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-06T01:00:00+02:00,120.76,121.02,119.84,119.91,1.25,1.25,1.25,1.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-08T23:00:00+02:00,119.93,120.2,119.55,119.85,1.22,1.22,1.22,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-10T01:00:00+02:00,119.5,119.76,118.91,119.11,1.24,1.24,1.24,1.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-11T01:00:00+02:00,119.09,119.32,118.12,118.68,1.24,1.24,1.24,1.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-12T01:00:00+02:00,118.91,119.39,118.72,119.09,1.2,1.2,1.2,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-13T01:00:00+02:00,119.25,119.6,118.97,119.28,1.15,1.15,1.15,1.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-15T23:00:00+02:00,119.22,119.38,118.65,119.3,1.14,1.14,1.14,1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-17T01:00:00+02:00,119.57,119.93,118.69,118.86,1.13,1.13,1.13,1.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-18T01:00:00+02:00,118.81,119.08,117.32,117.35,1.16,1.16,1.16,1.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-19T01:00:00+02:00,117.36,117.78,116.76,117.32,1.15,1.15,1.15,1.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-20T01:00:00+02:00,117.3,117.45,116.65,117.29,1.17,1.17,1.17,1.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-22T23:00:00+02:00,117.47,118.1,117.25,117.81,1.15,1.15,1.15,1.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-24T01:00:00+02:00,117.74,117.85,116.97,117.02,1.16,1.16,1.16,1.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-25T01:00:00+02:00,117.35,117.54,116.51,116.63,1.22,1.22,1.22,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-26T01:00:00+02:00,116.62,117.13,116.34,116.82,1.25,1.25,1.25,1.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-27T01:00:00+02:00,116.83,117.32,116.49,116.88,1.26,1.26,1.26,1.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-29T23:00:00+02:00,116.88,117.45,116.8,117.19,1.25,1.25,1.25,1.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2001-07-31T01:00:00+02:00,117.27,117.46,116.83,117.11,1.28,1.28,1.28,1.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
